V1,V2,V3
i.56.4.65.011,0,0.087
i.56.4.65.012,0,0.059
i.56.4.67.008,0,0.045
i.56.4.67.013,0,0.04
i.56.4.67.021,0,0.041
i.56.4.67.052,0,0.041
i.56.4.68.001,0,0.041
i.56.4.7.001,0,0.04
i.56.4.70.001,0,0.041
i.56.4.72.001,0,0.048
i.56.4.72.007,0,0.031
i.56.4.72.009,0,0.034
i.56.4.73.006,0,0.082
i.56.4.73.014,0,0.047
i.56.4.74.001,0,0.041
i.56.4.75.008,0,0.043
i.56.4.75.009,0,0.044
i.56.4.75.018,1,0.111
i.56.4.75.023,1,0.163
i.56.4.75.028,0,0.043
i.56.4.75.029,0,0.079
i.56.4.76.001,0,0.067
i.56.4.77.001,0,0.055
i.56.4.77.004,0,0.127
i.56.4.8.032,0,0.046
i.56.4.8.039,0,0.084
i.56.4.8.044,0,0.042
i.56.4.8.045,0,0.042
i.56.4.8.049,0,0.042
i.56.4.8.052,0,0.043
i.56.4.8.057,0,0.043
i.56.4.8.058,0,0.043
i.56.4.80.001,0,0.076
i.56.4.80.019,0,0.057
i.56.4.81.001,0,0.045
i.56.4.82.001,0,0.051
i.56.4.82.014,0,0.08
i.56.4.90.004,0,0.013
i.56.4.83.010,0,0.042
i.56.4.84.001,0,0.071
i.56.4.84.010,0,0.07
i.56.4.85.001,0,0.043
i.56.4.86.002,0,0.056
i.56.4.88.006,0,0.131
i.56.4.89.001,0,0.067
i.56.4.9.005,1,0.084
i.56.4.9.008,0,0.047
i.56.4.9.009,0,0.047
i.56.4.9.018,0,0.037
i.56.7.110.002,0,0.044
i.56.7.113.001,0,0.046
i.56.7.118.003,0,0.055
i.56.7.119.011,0,0.054
i.56.7.123.001,0,0.044
i.56.7.125.001,0,0.046
i.56.7.126.005,0,0.042
i.56.7.127.001,0,0.046
i.56.7.128.001,0,0.041
i.56.7.135.003,0,0.077
i.56.7.136.001,0,0.015
i.56.7.136.004,0,0.09
i.56.7.137.002,1,0.065
i.56.7.138.001,0,0.048
i.56.7.138.003,0,0.039
i.56.7.140.006,0,0.047
i.56.7.142.004,0,0.044
i.56.7.143.004,0,0.093
i.73.4.1.053,0,0.053
i.73.4.1.054,0,0.051
i.73.4.1.055,0,0.048
i.73.4.1.059,0,0.045
i.73.4.10.001,0,0.087
i.73.4.10.002,0,0.029
i.73.4.10.005,0,0.057
i.73.4.10.006,0,0.03
i.73.4.10.011,0,0.088
i.73.4.10.013,0,0.089
i.73.4.10.016,0,0.085
i.73.4.10.021,0,0.045
i.73.4.10.022,0,0.044
i.73.4.30.017,0,0.018
i.73.4.10.026,0,0.045
i.73.4.10.033,0,0.092
i.73.4.10.035,0,0.043
i.73.4.10.041,0,0.046
i.73.4.11.001,1,0.041
i.73.4.11.006,0,0.078
i.73.4.11.009,0,0.081
i.73.4.11.022,0,0.038
i.73.4.11.023,0,0.043
i.73.4.11.028,0,0.086
i.73.4.115.001,0,0.047
i.73.4.12.001,2,0.185
i.73.4.12.003,0,0.042
i.73.7.195.003,0,0.029
i.73.4.12.011,0,0.062
i.73.4.12.012,0,0.032
i.73.4.12.013,0,0.031
i.73.4.12.019,0,0.042
i.73.4.12.020,0,0.084
i.73.4.12.022,0,0.031
i.73.4.12.023,0,0.043
i.73.4.12.026,0,0.085
i.73.4.12.029,0,0.064
i.73.4.13.006,0,0.03
i.73.4.13.010,0,0.042
i.73.4.13.011,0,0.041
i.73.4.13.014,0,0.051
i.73.4.59.003,0,0.054
i.73.4.13.015,0,0.071
i.73.4.59.004,0,0.031
i.73.4.13.022,0,0.042
i.73.4.13.024,0,0.043
i.73.4.13.026,0,0.03
i.73.4.13.027,0,0.064
i.73.4.13.028,0,0.03
i.73.4.13.030,0,0.039
i.73.4.13.031,0,0.035
i.73.4.30.001,0,0.019
i.73.4.13.069,0,0.094
i.73.4.133.009,1,0.142
i.73.4.136.006,0,0.046
i.73.4.136.007,1,0.089
i.73.4.138.001,0,0.012
i.73.4.138.005,0,0.047
i.73.4.14.001,0,0.097
i.73.4.14.005,0,0.078
i.73.4.14.008,0,0.041
i.73.4.14.011,0,0.087
i.73.4.15.002,0,0.029
i.73.4.15.004,0,0.077
i.73.4.16.001,0,0.046
i.73.4.16.003,0,0.077
i.73.4.16.005,0,0.08
i.73.4.17.024,0,0.02
i.73.4.17.025,0,0.056
i.73.4.17.028,0,0.044
i.73.4.17.029,0,0.043
i.73.4.17.031,0,0.048
i.73.4.17.033,0,0.071
i.73.4.17.035,0,0.043
i.73.4.17.036,0,0.042
i.73.4.17.037,0,0.043
i.73.4.17.039,0,0.044
i.73.4.17.040,0,0.044
i.73.4.17.041,0,0.043
i.73.4.17.066,0,0.089
i.73.4.18.001,0,0.079
i.73.4.18.018,0,0.041
i.73.4.18.021,0,0.04
i.73.4.18.022,0,0.04
i.73.4.18.026,0,0.063
i.73.4.18.027,0,0.04
i.73.4.18.029,0,0.04
i.73.4.18.032,0,0.039
i.73.4.18.033,0,0.015
i.73.4.18.036,0,0.053
i.73.4.19.003,0,0.015
i.73.4.19.005,0,0.015
i.73.4.19.009,0,0.035
i.73.4.19.011,0,0.029
i.73.4.19.018,0,0.085
i.73.4.2.005,0,0.046
i.73.4.2.007,0,0.047
i.73.4.2.008,0,0.049
i.73.4.2.046,0,0.106
i.73.4.2.047,0,0.056
i.73.4.2.051,0,0.112
i.73.4.2.071,0,0.131
i.73.4.2.082,0,0.07
i.73.4.2.085,0,0.047
i.73.4.20.001,0,0.04
i.73.4.20.005,0,0.042
i.73.4.20.006,0,0.125
i.73.4.21.003,0,0.042
i.73.4.21.009,0,0.029
i.73.4.22.005,0,0.051
i.73.4.23.003,0,0.058
i.73.4.23.007,0,0.042
i.73.4.24.001,0,0.045
i.73.4.26.002,0,0.075
i.73.4.26.004,0,0.039
i.73.4.26.011,0,0.094
i.73.4.27.001,0,0.015
i.73.4.28.001,0,0.015
i.73.4.28.006,0,0.075
i.73.4.28.007,0,0.097
i.73.4.29.001,0,0.051
i.73.4.29.005,0,0.04
i.73.4.29.007,0,0.045
i.73.4.3.013,0,0.088
i.73.4.3.014,0,0.044
i.73.4.3.016,0,0.084
i.73.4.3.018,0,0.044
i.73.4.3.021,0,0.102
i.73.4.3.023,0,0.05
i.73.4.3.025,0,0.092
i.73.4.30.002,0,0.04
i.73.4.30.011,0,0.016
i.73.4.30.012,0,0.04
i.73.4.30.015,0,0.041
i.73.4.31.001,0,0.085
i.73.4.32.001,0,0.052
i.73.4.32.008,0,0.077
i.73.4.32.011,0,0.087
i.73.4.32.016,0,0.041
i.73.4.32.019,0,0.016
i.73.4.33.031,0,0.06
i.73.4.33.032,0,0.154
i.73.4.34.011,0,0.041
i.73.4.34.018,0,0.04
i.73.4.34.020,0,0.089
i.73.4.35.002,2,0.086
i.73.4.36.002,0,0.078
i.73.4.38.001,1,0.053
i.73.4.38.003,0,0.043
i.73.4.39.001,1,0.03
i.73.4.39.003,0,0.042
i.73.4.39.004,0,0.044
i.73.4.4.002,0,0.043
i.73.4.4.012,0,0.181
i.73.4.40.001,0,0.015
i.73.4.40.002,0,0.083
i.73.4.41.001,0,0.043
i.73.4.41.010,0,0.05
i.73.4.42.004,0,0.04
i.73.4.43.001,0,0.043
i.73.4.43.003,0,0.042
i.73.4.44.019,0,0.034
i.73.4.44.030,0,0.087
i.73.4.44.031,0,0.03
i.73.4.44.037,0,0.043
i.73.4.44.041,0,0.045
i.73.4.45.005,0,0.044
i.73.4.45.007,0,0.04
i.73.4.47.001,0,0.047
i.73.4.47.003,1,0.22
i.73.4.47.006,0,0.047
i.73.4.47.011,0,0.098
i.73.4.48.001,0,0.056
i.73.4.48.005,0,0.078
i.73.4.48.008,0,0.041
i.73.4.49.001,0,0.044
i.73.4.49.003,0,0.085
i.73.4.5.002,0,0.041
i.73.4.50.011,0,0.088
i.73.4.50.026,0,0.047
i.73.4.50.036,0,0.039
i.73.4.51.003,1,0.044
i.73.4.52.003,0,0.078
i.73.4.54.020,0,0.04
i.73.4.59.001,1,0.067
i.73.4.6.001,0,0.452
i.73.4.6.011,0,0.046
i.73.4.6.012,0,0.047
i.73.4.6.016,0,0.149
i.73.4.60.001,0,0.041
i.73.4.61.002,0,0.059
i.73.4.63.005,0,0.099
i.73.4.65.001,0,0.081
i.73.4.65.004,0,0.041
i.73.4.65.018,0,0.105
i.73.4.65.019,0,0.11
i.73.4.69.006,0,0.09
i.73.4.7.003,0,0.072
i.73.4.7.006,0,0.098
i.73.4.7.007,0,0.05
i.73.4.7.015,1,0.093
i.73.4.7.019,0,0.047
i.73.7.141.013,0,0.041
i.73.4.7.027,0,0.058
i.73.4.7.029,0,0.098
i.73.4.7.033,1,0.065
i.73.4.74.001,0,0.127
i.73.4.74.009,0,0.103
i.73.4.75.007,0,0.141
i.73.4.75.010,0,0.037
i.73.4.75.015,0,0.046
i.73.4.75.018,0,0.554
i.73.4.75.066,0,0.316
i.73.4.8.001,0,0.073
i.73.4.8.008,0,0.029
i.73.4.8.009,0,0.08
i.73.4.8.018,0,0.218
i.73.4.8.024,0,0.048
i.73.4.82.001,0,0.225
i.73.4.82.006,0,0.033
i.73.4.82.007,0,0.033
i.73.4.82.014,0,0.109
i.73.4.9.001,0,0.073
i.73.4.9.007,0,0.095
i.73.4.9.015,0,0.09
i.73.4.9.016,0,0.043
i.73.4.9.031,0,0.042
i.73.4.9.040,0,0.088
i.73.4.9.042,0,0.044
i.73.4.9.077,0,0.053
i.73.4.9.078,0,0.051
i.73.4.9.079,0,0.107
i.73.4.9.082,0,0.046
i.73.4.9.088,1,0.077
i.73.4.9.089,0,0.041
i.73.4.17.049,0,0.079
i.73.4.9.095,0,0.042
i.73.4.9.098,0,0.025
i.73.7.112.002,0,0.126
i.73.7.113.001,0,0.04
i.73.7.114.001,0,0.04
i.73.7.114.002,0,0.083
i.73.7.116.003,0,0.016
i.73.7.118.001,0,0.04
i.73.7.123.004,1,0.082
i.73.7.123.006,0,0.083
i.73.7.123.012,0,0.083
i.73.7.125.001,0,0.051
i.73.7.126.001,0,0.039
i.73.7.128.001,0,0.003
i.73.7.129.006,0,0.028
i.73.7.130.001,0,0.042
i.73.7.130.006,0,0.03
i.73.7.141.002,0,0.042
i.73.7.141.007,0,0.088
i.73.7.141.008,0,0.079
i.73.7.142.001,1,0.074
i.73.7.144.001,0,0.013
i.73.7.146.008,0,0.145
i.73.7.147.006,0,0.073
i.73.7.148.001,0,0.043
i.73.7.150.002,0,0.065
i.73.7.150.003,0,0.07
i.73.7.157.004,0,0.051
i.73.7.157.009,0,0.017
i.73.7.168.005,0,0.03
i.73.7.175.001,0,0.052
i.73.7.175.009,0,0.04
i.73.7.180.001,0,0.049
i.73.7.182.001,0,0.016
i.73.7.182.003,0,0.016
i.73.7.183.004,0,0.051
i.73.7.183.005,0,0.05
i.73.7.183.007,0,0.042
i.73.7.186.010,0,0.092
i.73.7.187.003,0,0.039
i.73.7.187.004,0,0.054
i.73.7.189.001,0,0.019
i.73.7.191.001,0,0.05
i.73.7.194.001,0,0.1
i.73.7.194.004,0,0.063
i.73.7.197.001,0,0.057
i.73.7.197.014,0,0.051
i.73.7.198.001,0,0.063
i.73.7.200.004,0,0.039
i.86.4.1.001,0,0.041
i.86.4.1.004,0,0.041
i.86.4.10.001,0,0.042
i.86.4.10.005,0,0.094
i.86.4.11.001,0,0.063
i.86.4.11.002,0,0.082
i.86.4.11.006,0,0.09
i.86.4.12.001,0,0.118
i.86.4.12.004,0,0.101
i.86.4.12.013,0,0.055
i.86.4.12.022,0,0.08
i.86.4.12.044,1,0.132
i.86.4.12.050,0,0.046
i.86.4.12.052,0,0.066
i.86.4.13.007,1,0.051
i.86.4.14.001,0,0.153
i.86.4.14.005,0,0.06
i.86.4.14.006,0,0.062
i.86.4.14.011,0,0.378
i.86.4.18.015,0,0.213
i.86.4.18.016,0,0.045
i.86.4.19.005,0,0.063
i.86.4.19.038,1,0.208
i.86.4.19.043,0,0.1
i.86.4.2.001,0,0.043
i.86.4.2.004,0,0.043
i.86.4.2.005,0,0.043
i.86.4.2.025,0,0.063
i.86.4.2.026,0,0.12
i.86.4.2.029,0,0.108
i.86.4.20.017,0,0.05
i.86.4.22.001,0,0.139
i.86.4.22.002,0,0.259
i.86.4.3.004,0,0.087
i.86.4.3.007,0,0.047
i.86.4.3.009,0,0.104
i.86.4.3.028,0,0.059
i.86.4.3.031,0,0.106
i.86.4.3.036,0,0.095
i.86.4.3.038,0,0.048
i.86.4.3.039,0,0.11
i.86.4.3.041,0,0.052
i.86.4.3.054,1,0.088
i.86.4.30.018,0,0.113
i.86.4.31.008,0,0.088
i.86.4.32.001,0,0.058
i.86.4.32.002,0,0.041
i.86.4.33.001,1,0.184
i.86.4.33.005,0,0.045
i.86.4.33.011,0,0.047
i.86.4.34.010,0,0.061
i.86.4.34.012,0,0.045
i.86.4.34.015,0,0.063
i.86.4.35.001,0,0.032
i.86.4.35.032,0,0.069
i.86.4.35.036,1,0.079
i.86.4.35.038,0,0.168
i.86.4.35.041,0,0.077
i.86.4.35.043,0,0.055
i.86.4.35.044,0,0.078
i.86.4.36.001,0,0.248
i.86.4.36.019,0,0.046
i.86.4.37.033,0,0.118
i.86.4.37.034,0,0.214
i.86.4.37.037,1,0.12
i.86.4.37.043,0,0.055
i.86.4.37.073,0,0.062
i.86.4.37.077,0,0.074
i.86.4.37.082,0,0.066
i.86.4.39.004,0,0.068
i.86.4.39.005,0,0.067
i.86.4.39.011,1,0.044
i.86.4.4.007,0,0.09
i.86.4.4.017,0,0.043
i.86.4.40.003,0,0.126
i.86.4.41.001,0,0.203
i.86.4.41.004,0,0.208
i.86.4.44.001,0,0.042
i.86.4.5.004,0,0.045
i.86.4.5.005,0,0.046
i.86.4.5.009,0,0.091
i.86.4.5.010,0,0.091
i.86.4.5.013,0,0.043
i.86.4.5.017,0,0.018
i.86.4.5.021,0,0.083
i.86.4.5.030,0,0.086
i.86.4.5.049,0,0.089
i.86.4.57.001,1,0.086
i.86.4.6.001,0,0.054
i.86.4.6.005,0,0.052
i.86.4.6.006,0,0.099
i.86.4.6.029,0,0.045
i.86.4.6.036,1,0.093
i.86.4.6.039,0,0.047
i.86.4.6.042,0,0.1
i.86.4.6.046,0,0.201
i.86.4.6.057,0,0.068
i.86.4.7.001,0,0.314
i.86.4.7.005,0,0.045
i.86.4.7.006,0,0.044
i.86.4.7.014,0,0.088
i.86.4.7.017,0,0.044
i.86.4.7.019,0,0.046
i.86.4.7.034,1,0.178
i.86.4.7.035,0,0.191
i.86.4.7.043,0,0.091
i.86.4.7.044,0,0.088
i.86.4.7.045,0,0.043
i.86.4.7.046,0,0.043
i.86.4.7.060,0,0.044
i.86.4.7.063,0,0.072
i.86.4.75.017,0,0.088
i.86.4.8.002,0,0.052
i.86.4.8.006,0,0.11
i.86.4.8.014,0,0.115
i.86.4.8.015,0,0.053
i.86.4.8.023,0,0.09
i.86.4.8.029,0,0.104
i.86.4.8.031,0,0.047
i.86.4.8.033,0,0.047
i.86.4.8.036,0,0.05
i.86.4.8.052,0,0.06
i.86.4.8.060,0,0.053
i.86.4.8.061,0,0.048
i.86.4.8.062,0,0.05
i.86.4.8.063,0,0.05
i.86.4.8.065,0,0.093
i.86.4.8.067,1,0.048
i.86.4.8.074,1,0.047
i.86.4.8.075,0,0.052
i.86.4.8.077,0,0.112
i.86.4.9.013,0,0.093
i.86.4.9.018,0,0.048
i.86.4.9.021,1,0.099
i.86.4.9.022,0,0.108
i.86.4.9.026,1,0.045
i.86.7.100.001,0,0.094
i.86.7.100.004,0,0.048
i.86.7.100.006,0,0.04
i.86.7.101.001,0,0.046
i.86.7.101.002,1,0.084
i.86.7.106.019,0,0.158
i.86.7.109.007,0,0.113
i.86.7.110.005,0,0.373
i.86.7.112.002,0,0.019
i.86.7.113.004,0,0.36
i.86.7.113.010,0,0.046
i.86.7.116.001,0,0.166
i.86.7.119.003,0,0.051
i.86.7.119.004,0,0.069
i.86.7.123.008,0,0.028
i.86.7.128.004,0,0.064
i.86.7.131.001,0,0.157
i.86.7.131.002,0,0.157
i.86.7.134.001,0,0.097
i.86.7.138.001,0,0.12
i.86.7.138.006,0,0.057
i.86.7.138.007,0,0.056
i.86.7.147.001,2,0.076
i.86.7.153.001,0,0.226
i.86.7.153.013,0,0.161
i.86.7.9.002,0,0.041
