CRSP2_Unique_ID,Severe_Crashes,Area_Type,Context_Zone,Int_Type,Total_Entering_ADT,Cross_Product,Design_Type,Traffic_Control,Leg_Configuration,Major_Division_Configuration,Minor_Division_Configuration,Major_Surface_Type,Minor_Surface_Type,Alignment_Skew,Railroad_Crossing,Adjacent_Curve,Adjacent_Development,Street Parking,Lighting,Previous_Stop,Major_Speed_Limit,Minor_Speed_Limit,Flashers,Overhead_Signal,Left_Turn_Phasing_Maj,Left_Turn_Phasing_Min,Maj1_Lane_Config,Maj2_Lane_Config,Sidewalk,Refuge_Island,Ped_Crossing,Bike_Facility,Ped_Indicator,Transit_Adjacent,School_Crosswalk,Legs,Max_Lanes_Cross
360024,1,urban,campus,intersection,26850,172530000,traditional,signal,x,divided,undivided,paved,paved,0,none,yes,yes,no,yes,0,30,30,no,yes,permitted/protected,permitted,ltt,lrr,yes,yes,yes,no,yes,no,yes,4,4
360028,1,urban,campus,at-grade rr crossing,14200,0,traditional,signal,x,divided,other,paved,paved,0,present,yes,yes,no,yes,0,30,30,no,yes,permitted/protected,permitted/protected,lttr,ltt,yes,yes,yes,no,yes,yes,yes,4,4
360032,0,urban core,mixed use,intersection,2150,0,traditional,signal,x,divided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted/protected,permitted,ltt,ltt,yes,yes,yes,no,yes,yes,no,4,3
360036,0,urban core,mixed use,intersection,22550,112495000,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,tt,tt,yes,no,yes,yes,yes,yes,no,4,4
360046,0,urban,mixed use,at-grade rr crossing,16200,16610000,traditional,signal,x,divided,undivided,paved,paved,25,present,yes,yes,no,yes,0,30,30,no,yes,protected,protected,ltt,ltt,yes,yes,yes,no,yes,yes,no,4,3
360052,0,urban,mixed use,at-grade rr crossing,15100,0,traditional,signal,x,divided,undivided,paved,paved,0,present,yes,yes,no,yes,0,30,30,no,yes,protected,permitted,ltt,ltt,yes,yes,yes,no,yes,yes,no,4,3
370000,0,urban,mixed use,intersection,15550,29925000,traditional,signal,t,undivided,undivided,paved,paved,10,none,yes,yes,no,yes,0,30,30,no,yes,permitted,permitted,ttr,other,yes,no,yes,no,yes,no,no,3,5
370006,0,urban,mixed use,intersection,13300,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,yes,permitted,both,ttt,other,yes,no,yes,no,yes,yes,yes,4,3
370009,2,urban core,mixed use,intersection,26700,177320000,traditional,signal,x,undivided,divided,paved,paved,0,none,no,no,no,yes,0,30,30,no,yes,permitted,none,ltttr,other,yes,no,yes,yes,yes,yes,no,4,5
370010,0,urban core,commercial,intersection,15275,13942500,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,ttt,other,yes,no,yes,yes,yes,yes,no,4,3
370012,0,urban core,mixed use,intersection,14300,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,ttt,other,yes,no,yes,yes,yes,yes,no,4,3
370016,0,suburban,residential,intersection,15225,13227500,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,no,none,none,ttt,other,yes,no,no,yes,no,no,no,4,3
370018,2,urban,mixed use,intersection,26150,155155000,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,both,ttt,other,yes,no,yes,yes,yes,yes,no,4,3
370020,2,urban,mixed use,ramp terminal,19800,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,yes,none,permitted,ttttr,other,yes,no,yes,yes,yes,no,no,4,2
370022,0,urban,mixed use,ramp terminal,14600,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,yes,yes,no,yes,0,30,30,no,yes,permitted,permitted,lttt,other,yes,no,yes,yes,yes,no,no,4,4
390010,1,urban,commercial,intersection,17100,20540000,traditional,signal,x,divided,undivided,paved,paved,0,none,yes,yes,no,yes,0,30,30,no,yes,permitted/protected,both,lttr,ltt,yes,yes,yes,no,yes,yes,no,4,4
390012,0,urban,mixed use,ramp terminal,24900,134300000,traditional,signal,t,divided,undivided,paved,paved,0,none,yes,no,no,yes,0,30,30,no,yes,permitted,permitted,tt,tt,no,yes,no,no,no,no,no,3,2
400002,0,suburban,residential,intersection,4925,2501250,traditional,thru-stop,other,undivided,undivided,paved,paved,30,none,no,no,no,yes,0,30,30,no,no,none,none,t,t,yes,no,no,no,no,no,no,3,2
400004,0,suburban,residential,intersection,5150,3480000,traditional,thru-stop,t,undivided,undivided,paved,paved,10,none,no,no,no,yes,0,30,30,no,no,none,none,t,t,yes,no,yes,no,no,no,no,3,2
400012,0,suburban,residential,intersection,4392.5,184875,traditional,thru-stop,t,undivided,undivided,paved,paved,10,none,yes,no,no,yes,0,30,30,no,no,none,none,t,t,no,no,no,no,no,no,no,3,2
400032,0,suburban,residential,intersection,12475,32842500,traditional,signal,x,undivided,undivided,paved,paved,25,none,yes,yes,no,yes,0,30,30,no,yes,permitted/protected,permitted,lt,lt,yes,no,yes,no,yes,yes,no,4,3
400034,0,urban,mixed use,ramp terminal,14050,42195000,traditional,signal,x,other,undivided,paved,paved,40,none,yes,no,no,yes,0,30,30,no,yes,none,permitted,lt,tt,yes,no,yes,no,yes,no,no,4,3
400035,0,urban,mixed use,ramp terminal,8700,0,traditional,signal,t,other,divided,paved,paved,0,none,yes,no,no,yes,0,30,30,no,yes,protected,permitted,tr,lt,yes,no,yes,no,yes,no,no,3,3
400050,0,suburban,residential,intersection,9005,2653500,traditional,thru-stop,x,undivided,divided,paved,paved,0,none,no,no,no,yes,0,30,30,no,no,none,none,t,t,yes,no,yes,no,no,yes,no,4,2
400058,0,rural,natural,intersection,12575,33712500,traditional,thru-stop,x,undivided,undivided,paved,paved,20,none,yes,no,no,yes,0,30,30,no,no,none,none,t,t,yes,no,yes,no,no,no,no,4,3
400078,0,urban,mixed use,intersection,5500,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,t,t,yes,no,yes,yes,yes,yes,no,4,2
400086,0,urban,campus,intersection,6550,5775000,traditional,signal,x,divided,undivided,paved,paved,0,none,yes,yes,no,yes,0,30,30,no,yes,permitted,permitted,lt,t,yes,no,yes,yes,yes,yes,yes,4,3
400104,0,urban,mixed use,ramp terminal,6200,0,traditional,signal,x,undivided,divided,paved,paved,0,none,yes,yes,no,yes,0,30,30,no,yes,permitted,both,ltt,other,yes,no,yes,no,yes,yes,no,4,3
400106,0,urban,mixed use,ramp terminal,9250,18585000,traditional,signal,x,undivided,divided,paved,paved,0,none,yes,yes,no,yes,0,30,30,no,yes,permitted,both,ltt,other,yes,no,yes,yes,yes,no,no,4,3
400108,0,urban,mixed use,intersection,8675,16372500,traditional,signal,x,divided,divided,paved,paved,0,none,yes,yes,no,yes,0,30,30,no,yes,permitted,permitted,lt,tt,yes,yes,yes,yes,yes,no,no,4,2
400110,1,urban core,mixed use,driveway (commercial),2450,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,yes,yes,no,yes,0,30,30,no,yes,permitted,permitted/protected,ttt,other,yes,no,yes,yes,yes,yes,no,4,3
400112,0,urban core,commercial,intersection,19975,83650000,traditional,signal,x,undivided,undivided,paved,paved,50,none,yes,yes,no,yes,0,30,30,no,yes,permitted,permitted,t,t,yes,no,yes,no,yes,yes,no,4,2
420022,0,urban core,mixed use,intersection,13650,43775000,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,t,t,yes,no,yes,no,yes,yes,no,4,2
420028,0,suburban,residential,intersection,8500,0,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,no,none,none,t,t,yes,no,no,yes,no,no,no,4,2
420036,0,urban,mixed use,intersection,6200,0,traditional,signal,x,divided,divided,paved,paved,30,present,no,yes,no,yes,0,30,30,no,yes,protected,both,lttr,lttr,yes,yes,yes,no,yes,no,no,4,4
420040,0,suburban,residential,intersection,6750,3410000,traditional,thru-stop,x,undivided,undivided,paved,paved,30,none,no,no,no,yes,0,30,30,no,no,none,none,tt,other,yes,no,no,no,no,no,no,4,2
430001,0,urban core,commercial,intersection,11800,8800000,traditional,signal,x,undivided,undivided,paved,paved,20,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,ltt,other,yes,no,yes,no,yes,yes,no,4,3
430004,0,urban core,commercial,intersection,11000,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,tt,other,yes,no,yes,no,yes,yes,no,4,3
430006,0,urban core,commercial,intersection,28900,206080000,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,both,permitted,tt,other,yes,no,yes,no,yes,yes,no,4,4
430010,0,urban,mixed use,intersection,14600,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,ttt,other,no,no,yes,no,yes,no,no,4,3
430012,0,urban,mixed use,intersection,16550,28470000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,no,none,none,ttt,other,yes,no,no,no,no,yes,no,4,3
430018,0,urban,residential,intersection,16700,30660000,traditional,signal,x,divided,undivided,paved,paved,15,none,yes,yes,no,yes,0,30,30,no,yes,permitted/protected,permitted,ttt,other,yes,no,yes,no,yes,yes,no,4,3
440000,0,rural,natural,intersection,15625,30922500,traditional,thru-stop,t,divided,undivided,paved,paved,0,none,yes,no,no,no,0,40,40,no,yes,permitted,both,ttr,lt,no,no,no,no,no,no,no,3,3
440022,0,suburban,residential,intersection,4545,743750,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,no,none,none,t,t,no,no,no,no,no,no,no,3,2
440026,0,suburban,residential,intersection,12275,34905000,traditional,all-way stop,x,undivided,undivided,paved,paved,20,none,no,no,no,yes,0,30,30,no,no,none,none,tr,t,no,no,no,no,no,no,no,4,3
460004,0,urban,residential,intersection,8525,6352500,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,no,none,none,t,t,yes,no,no,no,no,yes,no,4,2
460014,0,urban,mixed use,intersection,21400,108730000,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,both,both,lt,lt,yes,no,no,yes,yes,no,no,4,3
460018,0,urban,mixed use,ramp terminal,13100,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,yes,no,no,yes,0,30,30,no,yes,both,none,lt,tt,yes,no,yes,no,yes,yes,no,4,3
460020,1,urban,mixed use,ramp terminal,13100,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,yes,no,no,yes,0,30,30,no,yes,both,none,tr,lt,yes,no,yes,no,yes,no,no,4,3
460026,0,urban,campus,intersection,13450,4585000,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,yes,permitted,permitted,lt,lt,yes,no,yes,yes,yes,yes,yes,4,3
460034,0,suburban,residential,intersection,12250,30885000,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,yes,permitted,permitted,lt,lt,yes,no,yes,yes,yes,yes,no,4,3
460042,1,urban,mixed use,intersection,5400,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,t,t,yes,no,yes,yes,yes,yes,no,4,2
460050,0,urban core,commercial,intersection,13300,0,traditional,signal,x,divided,undivided,paved,paved,30,present,no,yes,no,yes,0,30,30,no,yes,protected,both,lttr,lttr,yes,yes,yes,no,yes,no,no,4,5
460058,0,suburban,residential,intersection,2250,0,traditional,signal,x,divided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,yes,permitted,permitted,ltt,lttr,yes,yes,yes,no,yes,yes,no,4,3
460066,0,urban,mixed use,intersection,23550,122450000,traditional,signal,x,divided,undivided,paved,paved,20,none,yes,no,no,yes,0,30,30,no,yes,permitted/protected,permitted,ltt,lttr,yes,yes,yes,no,yes,yes,no,4,3
470002,0,rural,residential,intersection,3950,0,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,yes,no,no,yes,0,50,50,no,no,none,none,t,t,no,no,no,no,no,no,no,3,2
470004,0,rural,agriculture,intersection,7117.5,10289250,traditional,signal,x,undivided,divided,paved,paved,0,none,no,no,no,yes,0,50,50,no,yes,permitted/protected,permitted/protected,ltr,ltr,no,yes,no,no,no,no,no,4,4
470006,0,rural,residential,intersection,4475,2073750,traditional,thru-stop,t,undivided,divided,paved,paved,10,none,yes,no,no,no,0,50,30,no,no,none,none,t,t,no,no,no,no,no,no,no,3,4
470010,0,urban,mixed use,intersection,14875,51847500,traditional,signal,x,divided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,no,none,none,lttr,lttr,yes,yes,yes,no,no,yes,no,4,4
480000,1,urban,residential,intersection,21350,109225000,traditional,signal,x,divided,undivided,paved,paved,30,none,no,yes,no,yes,0,30,30,no,yes,permitted/protected,permitted,ltt,lttr,yes,yes,yes,yes,yes,yes,no,4,3
480002,0,suburban,residential,intersection,9455,2346000,traditional,thru-stop,x,undivided,undivided,paved,paved,30,none,no,no,no,yes,0,30,30,no,no,none,none,t,t,yes,no,no,yes,no,yes,no,4,2
480004,0,suburban,residential,intersection,9485,2622000,traditional,thru-stop,x,undivided,undivided,paved,paved,25,none,no,yes,no,yes,0,30,30,no,no,none,none,t,t,yes,no,no,yes,no,yes,no,4,2
480006,1,suburban,residential,intersection,9560,3312000,traditional,thru-stop,x,undivided,undivided,paved,paved,20,none,no,no,no,yes,0,30,30,no,no,none,none,t,t,yes,no,no,yes,no,yes,no,4,2
480008,0,suburban,residential,intersection,14050,42460000,traditional,signal,x,undivided,undivided,paved,paved,20,none,no,no,no,yes,0,30,30,no,yes,permitted,permitted,t,t,yes,no,yes,yes,yes,yes,no,4,2
480012,0,suburban,residential,intersection,11300,12120000,traditional,thru-stop,x,undivided,undivided,paved,paved,30,none,no,no,no,yes,0,30,30,no,no,none,none,t,t,yes,no,no,yes,no,yes,no,4,2
480016,0,urban,residential,intersection,10300,2020000,traditional,thru-stop,x,undivided,undivided,paved,paved,30,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,t,t,yes,no,yes,yes,yes,yes,no,4,2
480020,0,urban,residential,intersection,15200,51510000,traditional,signal,x,undivided,undivided,paved,paved,35,none,no,yes,no,yes,0,30,30,no,yes,permitted/protected,permitted,t,t,yes,no,yes,yes,yes,yes,no,4,2
480024,0,urban,mixed use,driveway (commercial),10390,2929000,traditional,thru-stop,x,undivided,undivided,paved,paved,25,none,no,yes,no,yes,0,30,30,no,no,none,none,t,t,yes,no,no,yes,no,yes,no,4,2
480028,0,suburban,residential,intersection,10100,0,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,no,none,none,t,t,yes,no,no,yes,no,no,no,3,2
480030,0,urban,mixed use,intersection,19000,88810000,traditional,signal,x,undivided,undivided,paved,paved,20,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,t,t,yes,no,yes,yes,yes,yes,no,4,2
480032,0,suburban,residential,intersection,11160,4922000,traditional,thru-stop,x,undivided,undivided,paved,paved,30,none,no,no,no,yes,0,30,30,no,no,none,none,t,t,yes,no,no,yes,no,yes,no,4,2
480036,0,urban,mixed use,intersection,11650,10165000,traditional,thru-stop,x,undivided,undivided,paved,paved,10,none,yes,yes,no,yes,0,30,30,no,no,none,none,t,t,yes,no,no,yes,no,yes,no,4,2
480040,1,urban,mixed use,intersection,10700,0,traditional,signal,x,undivided,undivided,paved,paved,10,none,yes,yes,no,yes,0,30,30,no,yes,permitted,permitted,t,t,yes,no,yes,yes,yes,yes,no,4,3
480044,0,urban,mixed use,intersection,12150,15515000,traditional,thru-stop,t,divided,undivided,paved,paved,10,none,no,yes,no,yes,0,30,30,no,yes,none,none,t,t,yes,no,no,yes,no,yes,no,3,2
480046,0,urban core,commercial,intersection,28150,167025000,traditional,signal,x,divided,undivided,paved,paved,25,none,no,yes,no,yes,0,30,30,no,yes,permitted/protected,permitted/protected,ltt,lttr,yes,no,yes,yes,yes,yes,no,4,3
480048,0,urban,commercial,intersection,6300,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,lt,lt,yes,no,yes,yes,yes,yes,no,4,3
480050,0,urban,mixed use,intersection,11325,29997500,traditional,signal,x,divided,undivided,paved,paved,10,none,no,yes,no,yes,0,30,30,no,yes,permitted,protected,lt,lt,yes,yes,yes,yes,yes,yes,no,4,3
480052,0,urban,commercial,intersection,11850,32625000,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,t,t,yes,no,yes,yes,yes,yes,no,4,2
480054,0,urban,mixed use,intersection,7525,7717500,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,t,t,yes,no,yes,yes,yes,no,no,4,2
480056,0,suburban,residential,intersection,6300,0,traditional,all-way stop,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,no,none,none,t,t,yes,no,no,yes,no,no,no,4,2
480060,0,urban,mixed use,intersection,19550,88395000,traditional,signal,x,undivided,divided,paved,paved,0,none,yes,yes,no,yes,0,30,30,no,yes,permitted,permitted,t,lt,yes,yes,yes,yes,yes,yes,no,4,3
500000,0,urban,mixed use,driveway (commercial),6075,9056250,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,no,none,none,lt,lt,no,no,no,no,no,yes,no,4,3
500004,1,rural,natural,intersection,4000,0,traditional,signal,x,divided,undivided,paved,paved,0,none,no,no,no,yes,0,45,30,no,yes,protected,permitted,ltt,lttr,yes,yes,yes,no,yes,no,no,4,3
500006,0,suburban,residential,intersection,7900,15300000,traditional,all-way stop,x,undivided,undivided,paved,paved,0,none,yes,no,no,yes,0,45,45,no,no,none,none,t,t,no,no,yes,no,no,no,no,4,2
500020,0,rural,agriculture,intersection,3700,0,traditional,all-way stop,x,undivided,undivided,paved,gravel,0,none,yes,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,4,2
500038,0,rural,agriculture,intersection,3027.5,637000,traditional,thru-stop,t,undivided,undivided,paved,paved,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,2
500042,0,rural,agriculture,intersection,2880,224000,traditional,thru-stop,t,undivided,undivided,paved,gravel,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,2
500044,0,rural,agriculture,intersection,3092.5,349562.5,traditional,thru-stop,t,undivided,undivided,paved,gravel,0,none,no,no,no,no,0,55,55,no,no,none,none,t,t,no,no,no,no,no,no,no,3,2
510000,0,urban core,commercial,intersection,18575,21253750,traditional,signal,t,divided,divided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,both,permitted,tr,lt,yes,yes,yes,no,yes,yes,no,3,2
520000,0,urban,residential,intersection,24200,97410000,traditional,signal,x,divided,divided,paved,paved,0,none,no,yes,no,yes,0,35,35,no,yes,permitted/protected,protected,ltt,lttr,yes,yes,yes,no,yes,yes,no,4,3
520004,0,suburban,residential,intersection,8200,10050000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,no,none,none,tt,tt,yes,yes,yes,no,no,yes,no,4,4
520018,0,urban,mixed use,intersection,15950,62835000,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,35,35,no,yes,permitted/protected,permitted/protected,lt,ltr,yes,no,yes,no,yes,yes,no,4,5
520028,1,suburban,residential,intersection,17950,79395000,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,35,35,no,yes,permitted,permitted,tt,tt,yes,no,yes,no,yes,yes,no,4,4
520032,1,suburban,residential,intersection,11750,11235000,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,35,35,no,yes,permitted,permitted,tt,tt,yes,no,yes,no,yes,yes,no,4,4
520038,0,suburban,residential,intersection,14175,37182500,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,35,35,no,yes,permitted,permitted,tt,tt,yes,no,yes,no,yes,yes,no,4,4
520042,0,urban,mixed use,intersection,10700,0,traditional,signal,x,divided,divided,paved,paved,10,none,no,yes,no,yes,0,35,35,no,yes,protected,protected,lttr,lttr,yes,yes,yes,no,yes,yes,no,4,5
520044,0,urban,mixed use,ramp terminal,10700,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,yes,none,permitted,tt,tt,yes,yes,yes,no,yes,no,no,4,4
520045,1,urban,mixed use,ramp terminal,10700,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,yes,permitted/protected,permitted,tt,tt,yes,yes,yes,no,yes,no,no,4,4
520046,0,urban,mixed use,intersection,15250,48685000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,no,none,none,tt,tt,yes,no,yes,no,no,no,no,4,4
520048,0,urban,mixed use,intersection,19250,92415000,traditional,signal,x,divided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted/protected,both,ltt,lttr,yes,yes,yes,no,yes,yes,no,4,4
520050,0,suburban,residential,intersection,9975,22433750,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,yes,permitted,permitted,lt,lt,yes,no,yes,no,yes,yes,no,4,3
520056,0,suburban,residential,intersection,10900,16380000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,no,none,none,lt,lt,yes,no,no,no,no,yes,no,4,3
520062,0,urban,mixed use,intersection,13675,32595000,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,lt,lt,yes,no,yes,no,yes,yes,no,4,3
520070,0,suburban,residential,intersection,12625,6352500,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,no,no,yes,0,30,30,no,yes,both,permitted,tt,tt,yes,no,yes,no,yes,no,no,4,4
520072,1,urban,residential,intersection,11300,0,traditional,signal,x,divided,divided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted/protected,protected,ltt,lttr,yes,yes,yes,no,yes,yes,no,4,3
520074,0,urban,commercial,intersection,11300,0,traditional,thru-stop,x,divided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,no,none,none,tt,ltt,yes,no,no,no,no,no,no,4,3
520076,0,urban,commercial,intersection,13950,29945000,traditional,signal,x,divided,undivided,paved,paved,0,none,yes,yes,no,yes,0,30,30,no,yes,protected,permitted,ltt,ltt,yes,no,yes,no,yes,yes,no,4,3
520078,0,urban,mixed use,intersection,12600,14690000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,no,none,none,tt,tt,yes,no,no,no,no,yes,no,4,4
520088,1,urban core,mixed use,intersection,11800,0,traditional,signal,x,undivided,undivided,paved,paved,0,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,t,lt,yes,no,yes,yes,yes,yes,no,4,3
520092,1,urban core,commercial,intersection,20950,42075000,traditional,signal,t,undivided,undivided,paved,paved,10,none,no,yes,no,yes,0,30,30,no,yes,both,permitted,tt,ltt,yes,no,yes,yes,yes,yes,no,3,5
520094,2,urban core,mixed use,intersection,14000,0,traditional,signal,x,divided,divided,paved,paved,15,none,no,yes,no,yes,0,30,30,no,yes,protected,permitted,lttr,ltt,yes,yes,yes,yes,yes,yes,no,4,4
520102,0,urban core,commercial,intersection,18750,32760000,traditional,signal,x,undivided,undivided,paved,paved,10,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,ttt,t,yes,no,yes,no,yes,yes,no,4,3
520104,0,urban,commercial,intersection,30700,233520000,traditional,signal,x,undivided,undivided,paved,paved,15,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,ttt,tt,yes,no,yes,no,yes,no,no,4,4
520106,0,urban core,mixed use,intersection,19200,61910000,traditional,signal,x,undivided,undivided,paved,paved,10,none,no,yes,no,yes,0,30,30,no,yes,none,none,ttt,other,yes,no,yes,no,yes,yes,no,4,3
520108,2,urban core,commercial,intersection,16500,21140000,traditional,signal,x,undivided,undivided,paved,paved,5,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,ttt,other,yes,yes,yes,no,yes,yes,no,4,3
520110,0,urban core,commercial,intersection,28550,203500000,traditional,signal,x,undivided,undivided,paved,paved,50,none,no,yes,no,yes,0,30,30,no,yes,permitted,permitted,tt,other,yes,no,yes,yes,yes,yes,no,4,4
520120,0,urban core,mixed use,intersection,13600,0,traditional,signal,x,undivided,undivided,paved,paved,10,none,yes,yes,no,yes,0,30,30,no,yes,permitted,permitted,tt,tt,yes,yes,yes,yes,yes,no,no,4,4
520124,0,urban core,commercial,intersection,3825,2870000,traditional,thru-stop,x,undivided,undivided,paved,paved,0,none,yes,no,no,yes,0,30,30,no,no,none,none,ttt,other,yes,no,no,yes,no,yes,no,4,3
520126,0,urban,commercial,intersection,8200,0,traditional,signal,x,undivided,undivided,paved,gravel,0,none,no,yes,no,yes,0,30,30,no,yes,none,permitted,ttt,other,yes,no,yes,no,yes,yes,no,4,3
520128,0,urban core,mixed use,intersection,20650,90805000,traditional,signal,x,undivided,undivided,paved,paved,0,none,yes,yes,no,yes,0,30,30,no,yes,permitted,permitted,ttr,other,yes,no,yes,no,yes,yes,no,4,4
