ACCN,Cur_CRSP2ID_int
142100097,C.27.4.152.030
142100101,C.43.4.1.001
142100177,C.86.4.34.006
142110008,C.27.4.92.001
142120005,C.55.4.22.007
142120154,C.73.4.9.038
142130120,C.56.4.35.061
142130127,C.49.4.3.014
142160012,C.56.4.83.009
142170018,C.27.4.5.022
142170080,C.27.4.1.017
142170185,C.86.4.37.014
142180042,C.27.4.4.014
142180043,C.69.4.70.003
142180047,C.86.4.34.007
142180058,C.27.4.152.018
142190034,C.25.4.8.029
142190082,C.56.4.35.053
142190091,C.73.7.134.011
142190121,C.73.4.11.007
142200013,C.73.4.120.003
142200104,C.86.4.37.047
142200124,C.55.7.133.002
142200160,C.18.4.28.002
142210080,C.27.4.19.016
142230021,C.27.4.19.051
142230060,C.69.4.90.003
142240055,C.04.4.29.006
142240210,C.55.4.10.004
142250113,C.73.4.4.016
142250157,C.56.4.38.003
142260046,C.27.4.81.014
142260213,C.73.4.18.008
142270023,C.27.4.81.032
142270032,C.25.4.2.028
142270060,C.27.4.28.007
142280009,C.73.4.82.002
142290061,C.73.7.134.011
142290090,C.27.4.19.008
142290168,C.55.4.22.011
142300037,C.27.4.57.012
142300106,C.86.4.7.013
142300220,C.73.4.1.004
142310058,C.86.4.4.006
142310061,C.86.4.35.014
142310067,C.27.4.53.003
142310088,C.27.4.61.047
142320032,C.55.4.5.015
142330056,C.27.4.5.021
142340065,C.27.4.1.011
142340082,C.24.4.10.001
142350013,C.27.4.81.003
142350033,C.27.4.130.015
142360019,C.25.4.5.031
142360042,C.09.4.5.007
142360113,C.09.4.3.001
142360134,C.49.4.36.002
142370009,C.86.4.1.001
142370024,C.27.4.152.029
142370140,C.27.4.152.028
142380070,C.27.4.61.013
142380074,C.27.4.52.003
142380079,C.27.4.1.023
142380123,C.27.4.2.002
142380167,C.27.4.19.001
142400026,C.13.4.19.005
142400043,C.27.4.25.004
142400092,C.25.4.9.011
142410046,C.69.4.21.011
142410087,C.49.4.23.001
142410123,C.27.4.9.023
142430036,C.69.4.96.006
142440044,C.43.4.9.004
142440069,C.27.4.50.009
142450119,C.27.4.3.017
142450138,C.04.4.7.009
142450215,C.86.4.39.032
142460193,C.27.4.15.040
142470030,C.18.4.20.001
142470119,C.27.4.152.024
142470256,C.86.4.18.001
142480059,C.27.4.39.005
142480069,C.86.4.18.002
142490062,C.27.4.40.007
142490106,C.27.4.9.023
142490129,C.27.4.16.010
142490145,C.69.4.3.004
142510004,C.73.4.34.004
142510025,C.27.4.81.003
142510117,C.69.4.100.009
142520008,C.73.7.190.001
142520063,C.27.4.152.003
142520133,C.27.4.10.070
142540035,C.69.4.70.003
142540069,C.18.7.128.006
142540075,C.27.4.81.015
142540084,C.86.4.2.021
142540115,C.86.4.18.014
142540139,C.69.4.91.004
142560077,C.55.4.22.011
142570035,C.86.4.37.037
142570086,C.27.4.37.001
142570108,C.18.4.11.026
142570111,C.69.7.422.008
142580006,C.86.4.39.023
142580013,C.25.4.2.014
142580039,C.13.4.19.005
142580120,C.27.4.152.019
142580135,C.27.4.57.012
142580175,C.27.4.81.015
142590114,C.09.4.16.002
142600056,C.55.4.10.010
142600101,C.18.4.11.007
142620034,C.27.4.51.009
142620081,C.55.7.143.001
142620100,C.69.4.54.004
142620140,C.73.4.35.001
142640125,C.27.4.81.018
142650052,C.27.4.5.006
142660007,C.73.4.137.003
142660069,C.27.4.52.004
142660073,C.04.4.19.003
142660081,C.27.4.1.023
142660085,C.27.4.1.023
142660098,C.27.4.66.018
142660131,C.43.4.4.001
142660206,C.73.4.1.004
142670014,C.49.4.52.021
142670047,C.49.7.205.001
142670088,C.27.4.130.006
142690024,C.27.4.15.038
142690053,C.27.4.27.003
142690171,C.43.4.2.010
142700016,C.27.4.30.001
142730074,C.27.4.31.001
142730086,C.55.4.5.015
142730157,C.73.7.156.004
142740024,C.27.4.66.010
142740080,C.27.4.1.023
142740091,C.27.4.122.001
142740095,C.27.4.10.069
142750033,C.27.4.152.011
142750145,C.73.4.17.019
142760155,C.86.4.75.008
142760174,C.56.4.83.008
142770033,C.27.4.3.009
142770101,C.27.4.66.003
142780081,C.27.4.27.003
142780106,C.56.4.4.026
142790022,C.18.4.49.002
142790032,C.86.4.37.030
142790035,C.27.4.35.002
142790069,C.27.4.60.004
142790075,C.27.4.4.010
142790078,C.27.4.39.008
142790081,C.27.4.4.013
142790106,C.27.4.15.034
142790143,C.86.4.7.021
142790147,C.73.4.75.019
142800042,C.27.4.28.006
142810018,C.73.4.7.003
142820067,C.27.4.52.002
142820091,C.69.4.21.011
142820092,C.86.4.37.045
142820105,C.73.4.1.012
142820166,C.73.7.134.009
142830163,C.27.4.27.005
142840049,C.27.4.110.024
142850039,C.18.4.11.018
142850094,C.86.4.39.026
142860001,C.43.4.5.004
142860003,C.73.4.13.012
142860053,C.24.4.35.007
142860126,C.69.4.37.005
142870011,C.73.4.1.021
142870045,C.27.4.61.065
142870124,C.27.4.6.020
142890051,C.27.4.3.019
142890052,C.27.4.1.027
142890297,C.09.4.16.001
142900008,C.18.7.159.001
142900038,C.56.4.35.033
142900072,C.27.4.61.014
142900074,C.27.4.1.004
142900091,C.27.4.3.026
142910023,C.73.7.141.007
142910034,C.25.4.5.020
142920119,C.73.4.44.005
142930054,C.27.4.88.005
142930145,C.56.4.51.004
142930223,C.27.4.130.013
142930289,C.43.4.9.008
142940030,C.27.4.30.005
142940138,C.27.4.101.020
142950019,C.25.4.5.008
142950037,C.27.4.152.024
142950068,C.69.4.23.041
142950247,C.73.4.74.003
142960085,C.27.7.202.001
142960151,C.27.4.130.007
142970029,C.27.4.31.005
142970044,C.27.4.152.029
142980142,C.56.4.17.008
142990055,C.73.4.4.012
142990057,C.13.4.14.009
142990080,C.27.4.144.008
143000009,C.18.4.30.002
143000088,C.27.4.152.003
143000110,C.27.4.81.024
143000115,C.43.4.7.011
143000130,C.27.4.1.026
143000147,C.27.4.81.013
143000157,C.49.7.202.009
143010067,C.04.4.22.023
143010069,C.27.4.152.027
143010071,C.04.4.21.002
143010081,C.73.4.7.002
143010083,C.27.4.3.019
143010084,C.27.4.3.025
143010091,C.27.4.28.020
143010189,C.73.4.50.013
143020055,C.27.4.3.016
143020168,C.69.4.91.001
143030031,C.27.4.61.014
143030067,C.27.4.152.003
143030083,C.27.4.1.023
143030167,C.69.4.74.001
143030207,C.73.4.81.002
143040033,C.18.4.28.003
143050030,C.27.4.73.002
143060111,C.73.4.44.002
143070043,C.27.4.28.015
143070123,C.27.4.30.006
143070272,C.73.4.7.001
143080073,C.04.4.7.004
143080081,C.43.4.19.013
143090082,C.27.4.27.005
143100214,C.27.4.1.022
143110052,C.27.4.40.007
143110077,C.27.4.3.022
143110102,C.55.4.22.015
143120061,C.69.4.96.002
143120093,C.73.4.9.040
143120123,C.18.4.28.001
143130012,C.73.4.44.010
143130045,C.09.4.7.018
143140064,C.25.4.18.003
143140085,C.25.4.3.002
143140103,C.27.4.10.062
143140116,C.73.4.4.011
143140443,C.09.4.45.002
143150007,C.56.4.22.002
143150020,C.69.7.431.001
143150068,C.25.4.14.004
143150111,C.69.4.7.029
143150222,C.69.4.77.011
143160140,C.73.7.134.011
143160266,C.13.4.23.009
143160376,C.69.4.102.006
143170053,C.27.4.24.014
143170104,C.27.4.9.024
143170116,C.27.4.48.002
143170119,C.27.4.1.023
143180008,C.27.4.10.054
143190193,C.27.4.1.027
143200127,C.73.4.1.027
143210008,C.27.7.202.001
143210019,C.27.4.66.018
143210030,C.27.4.81.003
143210055,C.27.4.57.012
143210084,C.86.4.3.011
143210156,C.27.4.1.012
143210166,C.73.7.134.011
143210180,C.27.4.152.024
143210182,C.69.4.5.015
143210257,C.86.7.109.003
143210260,C.69.4.102.008
143210410,C.73.4.75.024
143220124,C.27.4.92.006
143220141,C.18.7.101.002
143220215,C.27.4.10.048
143220229,C.27.4.10.001
143220329,C.73.4.75.010
143230076,C.27.4.1.023
143230077,C.27.4.25.004
143230091,C.69.7.715.001
143240021,C.73.7.111.002
143240055,C.55.4.22.014
143240059,C.69.4.122.003
143240133,C.73.4.2.017
143240296,C.27.4.153.001
143250028,C.27.4.25.004
143250032,C.27.4.9.026
143260100,C.86.4.37.040
143260117,C.86.7.117.001
143260165,C.18.4.8.037
143280066,C.69.4.24.008
143280086,C.49.4.5.001
143280114,C.27.4.1.023
143280122,C.69.7.931.006
143280155,C.27.4.1.003
143280204,C.24.4.29.010
143290051,C.27.4.81.024
143290072,C.27.4.25.004
143290083,C.24.4.5.002
143290098,C.04.4.15.006
143290103,C.27.4.130.007
143290110,C.73.4.75.019
143290115,C.27.4.1.027
143290129,C.69.4.23.010
143300107,C.04.4.7.004
143300165,C.27.4.152.023
143300319,C.25.4.7.001
143310006,C.73.4.49.002
143320053,C.69.4.15.002
143330001,C.13.4.11.003
143330023,C.25.4.24.008
143330043,C.56.4.36.007
143340024,C.55.4.3.008
143340042,C.27.4.46.001
143340078,C.24.4.46.011
143350018,C.69.4.89.004
143350077,C.27.4.116.005
143360022,C.27.4.3.028
143360058,C.69.4.37.006
143360063,C.13.4.19.003
143360086,C.73.4.4.017
143360094,C.27.4.81.014
143370016,C.24.4.5.002
143370034,C.27.4.122.001
143380082,C.25.4.1.029
143380196,C.73.4.9.013
143380278,C.18.4.11.002
143390040,C.73.7.145.006
143390096,C.13.4.14.005
143400069,C.73.4.4.017
143400131,C.69.4.84.005
143410015,C.69.4.21.027
143410073,C.25.4.68.004
143410084,C.43.4.7.010
143410098,C.69.9.8131.006
143420026,C.73.4.134.002
143420144,C.69.4.5.015
143430027,C.56.4.74.001
143430080,C.27.4.39.008
143430160,C.73.7.159.013
143440147,C.25.4.6.021
143450092,C.27.4.61.014
143450118,C.27.4.19.028
143450143,C.27.4.152.014
143450169,C.73.4.120.002
143460058,C.25.4.2.036
143460093,C.04.4.7.002
143460113,C.27.4.3.025
143460155,C.25.7.53.011
143460180,C.86.4.35.007
143460212,C.25.4.5.010
143470088,C.25.4.18.005
143490058,C.18.4.20.002
143490080,C.49.4.28.001
143500023,C.73.7.184.004
143500026,C.69.4.90.003
143500030,C.69.4.89.001
143500032,C.27.7.203.005
143500093,C.27.4.130.015
143500144,C.27.4.23.007
143500151,C.27.4.12.011
143500152,C.27.4.1.023
143500263,C.27.4.19.001
143510067,C.27.4.153.002
143510172,C.73.7.186.006
143510341,C.27.4.10.011
143520106,C.69.4.7.010
143530026,C.56.4.1.006
143530075,C.27.4.27.003
143540055,C.73.7.159.014
143540085,C.73.4.44.020
143550030,C.55.4.4.006
143550037,C.18.4.13.001
143550041,C.18.4.48.009
143550052,C.27.4.31.004
143550074,C.49.7.236.001
143550092,C.69.4.62.007
143560011,C.18.4.4.006
143560012,C.69.4.133.003
143560021,C.27.4.101.006
143560024,C.69.4.84.009
143560029,C.27.4.88.001
143560031,C.27.4.1.023
143570050,C.55.4.14.002
143570080,C.25.4.7.003
143570094,C.27.4.1.022
143570131,C.56.4.16.002
143570135,C.27.4.122.003
143570251,C.55.4.12.002
143570332,C.24.4.33.002
143580007,C.49.4.8.005
143580032,C.27.4.130.015
143580033,C.27.4.53.003
143580052,C.27.4.48.002
143580060,C.13.4.19.003
143580074,C.27.4.4.001
143580116,C.49.4.16.001
143580117,C.27.4.25.004
143580181,C.69.7.293.001
143590040,C.09.7.143.003
143590062,C.86.4.35.027
143600007,C.86.4.37.005
143600010,C.04.4.7.011
143600098,C.73.7.134.007
143610117,C.69.4.63.005
143610131,C.18.4.30.009
143610240,C.56.7.137.001
143620094,C.86.4.39.039
143620131,C.27.4.152.014
143630034,C.27.4.61.013
143630038,C.27.4.61.016
143630073,C.27.4.122.001
143630182,C.27.4.61.047
143640006,C.73.7.156.010
143640102,C.27.4.130.005
143640122,C.27.4.152.028
143640209,C.86.4.18.001
143650031,C.69.4.65.005
143650087,C.18.4.20.010
143650103,C.73.4.4.007
150010043,C.73.4.41.006
150020058,C.27.4.1.027
150020173,C.27.4.19.008
150050044,C.27.4.48.002
150050126,C.69.4.91.001
150060123,C.27.4.61.013
150060147,C.27.4.61.013
150060185,C.27.4.1.023
150060214,C.27.4.1.022
150060263,C.27.4.60.011
150070084,C.13.4.25.015
150120371,C.47.4.17.002
150130116,C.27.4.1.028
150130132,C.27.4.152.023
150130137,C.18.4.20.001
150140104,C.69.4.110.005
150150003,C.27.4.158.003
150200103,C.27.4.152.027
150200111,C.27.4.1.001
150210112,C.27.4.1.023
150210130,C.55.4.22.011
150210139,C.27.4.43.004
150230040,C.27.4.101.002
150260041,C.04.4.7.003
150270118,C.27.4.9.010
150280039,C.27.4.52.003
150660072,C.69.4.4.037
150910049,C.27.4.152.011
150910050,C.27.4.152.024
150010059,C.27.4.3.017
150010131,C.69.4.20.007
150020009,C.09.4.3.001
150020011,C.27.4.15.043
150020063,C.09.4.6.009
150050001,C.24.4.46.014
150050070,C.25.4.6.003
150050200,C.13.4.24.002
150060029,C.27.4.52.006
150060032,C.27.4.3.022
150060181,C.27.4.8.011
150060183,C.25.4.27.004
150060282,C.27.4.81.005
150060385,C.27.4.15.043
150070111,C.27.4.101.026
150080090,C.86.7.123.002
150080132,C.27.4.66.004
150080240,C.27.4.101.030
150080302,C.27.4.81.031
150090057,C.55.4.33.002
150090219,C.27.4.5.021
150090294,C.69.7.269.025
150090312,C.27.4.158.001
150100049,C.86.4.37.011
150100057,C.86.4.37.041
150100135,C.55.4.22.001
150100165,C.55.4.1.003
150100179,C.55.4.5.015
150110152,C.86.4.39.018
150120030,C.69.4.108.016
150120129,C.27.4.112.006
150120132,C.69.4.21.037
150130080,C.18.4.20.005
150130147,C.73.4.8.008
150130421,C.73.4.81.002
150140015,C.73.7.140.001
150140140,C.25.4.2.005
150140239,C.18.7.109.006
150140336,C.56.4.34.004
150150006,C.73.7.149.001
150150073,C.73.7.160.001
150150107,C.56.4.22.001
150150131,C.86.4.36.008
150150198,C.43.4.2.006
150150229,C.27.4.81.018
150150305,C.18.4.3.011
150160090,C.13.4.9.031
150160133,C.73.4.1.004
150180017,C.43.4.9.005
150180023,C.56.4.82.011
150180071,C.69.4.21.008
150180085,C.56.4.1.007
150190168,C.18.4.11.026
150200038,C.47.4.14.003
150200058,C.27.4.10.011
150200132,C.69.4.12.001
150200182,C.27.4.6.013
150200279,C.73.4.4.002
150210006,C.18.4.3.006
150210107,C.69.7.392.001
150210108,C.27.4.50.009
150210121,C.18.4.4.019
150210150,C.69.4.21.018
150220078,C.27.4.60.006
150230063,C.86.4.33.003
150230085,C.09.4.10.002
150240038,C.27.4.16.016
150240055,C.47.4.14.003
150250014,C.27.4.152.001
150260328,C.27.4.109.001
150270010,C.09.4.6.013
150270070,C.27.4.61.013
150270163,C.27.4.66.012
150280018,C.69.4.16.015
150280029,C.27.4.30.004
150280067,C.25.4.18.001
150290013,C.86.4.2.024
150290018,C.27.4.5.006
150290021,C.73.4.9.002
150290026,C.27.4.27.003
150290074,C.49.4.1.021
150290095,C.86.4.42.002
150290100,C.73.4.50.020
150290159,C.73.4.75.020
150300014,C.27.4.81.019
150300064,C.86.4.35.008
150300065,C.86.4.12.005
150300074,C.27.4.101.001
150300116,C.25.4.7.006
150320102,C.27.4.130.015
150330061,C.27.4.81.004
150330236,C.56.4.1.006
150340015,C.25.4.6.016
150340043,C.27.4.23.004
150340139,C.55.4.5.007
150340232,C.27.4.15.014
150340247,C.27.4.9.023
150340266,C.86.4.14.004
150350096,C.27.4.27.005
150350115,C.27.4.9.024
150350149,C.73.4.75.022
150350167,C.27.4.6.015
150350212,C.69.7.269.021
150350245,C.43.4.2.012
150360042,C.86.4.35.027
150360076,C.27.4.61.013
150360083,C.73.4.1.001
150360086,C.27.4.61.048
150370039,C.24.4.46.003
150370060,C.55.4.22.006
150370139,C.27.4.10.041
150390029,C.73.7.134.011
150390069,C.27.4.37.001
150400005,C.86.4.35.029
150400073,C.27.4.152.029
150400110,C.27.4.19.028
150410028,C.18.4.39.008
150410124,C.27.4.1.026
150410200,C.73.4.9.025
150410222,C.73.7.185.002
150410259,C.27.4.44.017
150410269,C.27.4.110.022
150420021,C.27.4.92.001
150420029,C.69.4.4.072
150420046,C.27.4.9.016
150420060,C.27.4.52.005
150420065,C.27.4.1.023
150420095,C.27.4.24.003
150420109,C.27.4.6.013
150420116,C.27.4.6.013
150420160,C.27.4.152.026
150420168,C.13.4.14.007
150420182,C.27.4.102.001
150430033,C.86.7.128.004
150430064,C.27.4.1.027
150430066,C.69.4.100.018
150430105,C.27.4.25.004
150430144,C.27.4.60.002
150430149,C.27.4.60.002
150430188,C.18.4.48.005
150430216,C.27.4.81.003
150430219,C.27.4.6.017
150430322,C.55.4.1.012
150440027,C.27.4.81.013
150440119,C.27.4.152.003
150440135,C.27.4.27.001
150440162,C.13.4.9.005
150450030,C.24.4.14.011
150450047,C.13.4.9.007
150450109,C.27.4.130.005
150460062,C.73.7.157.001
150470014,C.27.4.81.002
150470109,C.69.4.142.002
150470239,C.73.7.160.001
150480015,C.27.4.66.006
150480156,C.27.4.10.050
150480169,C.55.4.22.011
150490014,C.27.4.130.013
150490030,C.27.4.130.007
150490048,C.27.4.1.023
150500058,C.27.4.39.005
150500078,C.69.4.110.004
150500095,C.27.4.12.015
150510064,C.86.4.37.053
150510095,C.27.4.152.024
150510118,C.43.4.7.018
150510232,C.55.7.112.002
150510237,C.86.4.37.006
150520013,C.27.4.130.015
150520140,C.27.4.28.015
150530005,C.27.4.101.021
150530216,C.27.4.81.006
150540059,C.25.4.18.007
150540130,C.27.4.25.004
150550016,C.27.4.8.011
150550023,C.27.4.81.028
150550052,C.27.4.9.010
150550074,C.27.4.61.038
150550099,C.27.4.39.002
150550153,C.13.4.19.002
150560103,C.27.4.15.004
150560120,C.27.4.158.004
150560135,C.43.4.7.016
150570080,C.86.4.33.002
150580039,C.25.4.18.001
150580047,C.27.4.1.023
150590077,C.27.4.15.064
150590158,C.27.4.152.024
150600086,C.55.4.5.013
150610059,C.27.4.23.005
150610062,C.25.4.66.001
150610089,C.73.4.51.005
150620020,C.55.4.5.001
150620072,C.73.4.75.019
150620087,C.73.4.10.007
150620184,C.27.4.81.003
150620219,C.27.4.15.040
150630030,C.27.4.44.009
150630032,C.27.4.81.018
150640017,C.27.4.22.001
150640191,C.24.4.35.003
150650042,C.27.4.81.016
150650057,C.27.4.48.002
150650063,C.27.4.66.019
150650064,C.69.4.4.006
150660022,C.27.4.5.005
150670011,C.86.4.30.007
150670014,C.27.4.19.028
150670085,C.69.4.4.005
150670103,C.86.4.8.027
150680053,C.43.4.7.010
150690021,C.27.7.202.016
150690033,C.69.4.4.006
150690035,C.47.4.18.017
150700020,C.25.4.18.007
150700035,C.27.4.1.027
150700037,C.27.4.10.041
150710047,C.43.4.12.002
150710065,C.27.4.1.023
150710070,C.27.4.23.002
150710076,C.27.4.60.001
150710079,C.27.4.37.001
150710090,C.73.4.50.020
150710141,C.04.4.12.022
150720009,C.69.4.54.005
150720034,C.69.4.100.016
150720069,C.27.4.3.025
150730044,C.55.4.22.012
150730088,C.55.4.2.005
150740037,C.86.4.13.004
150750034,C.27.4.1.023
150750100,C.86.7.109.011
150750132,C.73.4.8.005
150770027,C.27.4.61.014
150770038,C.27.4.10.058
150780032,C.27.4.1.010
150780043,C.27.4.39.008
150780055,C.86.7.131.003
150780073,C.27.4.1.023
150780093,C.24.4.17.004
150790045,C.27.4.61.016
150800074,C.69.4.54.002
150810045,C.55.4.1.010
150810099,C.25.4.24.021
150810145,C.86.4.35.021
150810171,C.27.4.153.001
150820002,C.27.4.153.001
150840018,C.27.4.6.028
150840128,C.55.4.1.003
150840193,C.18.4.10.009
150850064,C.27.4.1.026
150850124,C.13.4.23.006
150850163,C.73.7.159.002
150860021,C.27.4.23.001
150860036,C.27.4.1.026
150880030,C.55.4.2.002
150880069,C.55.4.1.003
150890086,C.69.4.56.001
150900083,C.18.4.3.013
150910017,C.04.4.11.009
150910073,C.27.4.81.002
150910207,C.56.4.65.007
150920024,C.18.4.3.032
150920032,C.27.4.152.024
150930084,C.27.4.66.019
150930163,C.73.4.49.004
150930222,C.73.4.75.003
150940056,C.27.4.1.026
150950034,C.13.4.20.010
150950043,C.69.4.3.002
150950062,C.86.4.3.010
150950092,C.86.4.36.009
150960100,C.73.4.9.025
150970034,C.86.4.36.002
150970037,C.27.4.1.023
150970044,C.27.4.81.009
150970151,C.49.4.76.001
150970171,C.27.4.122.001
150980036,C.69.4.4.008
150980050,C.27.4.1.023
150980052,C.27.4.66.018
150980056,C.27.4.3.024
150980064,C.73.4.2.029
150980144,C.73.4.12.016
151000003,C.56.4.34.009
151000024,C.27.4.61.063
151000047,C.73.4.1.001
151000159,C.86.4.18.008
151010133,C.27.4.61.011
151020027,C.25.4.2.026
151030024,C.69.4.13.001
151030040,C.86.4.35.007
151030062,C.69.7.444.008
151030090,C.27.4.19.002
151030139,C.27.4.81.007
151040135,C.69.4.4.008
151050015,C.69.4.23.010
151050056,C.27.4.15.060
151050093,C.27.4.5.003
151050129,C.49.4.13.002
151050135,C.43.4.7.011
151060019,C.27.4.5.004
151060040,C.09.4.6.009
151060056,C.27.4.1.023
151060074,C.25.4.24.010
151070044,C.27.4.1.011
151070098,C.69.4.4.008
151070110,C.27.4.152.026
151070147,C.69.4.4.008
151080065,C.25.4.30.007
151090011,C.73.4.7.009
151090014,C.25.4.7.006
151090036,C.25.4.5.009
151090083,C.69.4.116.192
151090086,C.73.4.81.002
151100004,C.43.4.7.025
151100230,C.27.4.152.026
151110045,C.27.4.81.004
151110072,C.69.4.5.015
151120025,C.27.4.3.028
151120060,C.27.4.66.019
151120064,C.27.4.152.029
151130093,C.27.4.28.006
151140031,C.27.4.101.003
151140040,C.55.4.22.017
151140047,C.27.4.40.015
151140049,C.27.4.48.002
151150046,C.73.7.150.002
151160111,C.69.4.10.003
151170022,C.04.4.23.003
151170033,C.27.7.47.011
151170064,C.27.4.25.004
151170150,C.25.7.46.003
151180044,C.27.4.1.023
151180047,C.86.4.34.008
151180061,C.25.4.24.011
151190054,C.27.4.152.003
151210101,C.55.4.22.012
151210125,C.27.4.19.009
151210179,C.13.4.9.031
151220083,C.86.4.35.029
151220134,C.18.4.18.004
151240038,C.86.4.17.004
151250004,C.73.4.65.008
151250074,C.73.4.1.008
151250083,C.18.4.49.003
151250141,C.27.4.15.041
151260055,C.27.4.66.017
151260057,C.27.4.152.007
151270061,C.27.4.1.023
151270063,C.27.4.1.023
151270298,C.69.4.47.011
151280095,C.69.4.142.001
151290019,C.27.4.81.013
151290087,C.27.4.28.019
151300019,C.27.4.130.011
151310009,C.49.4.76.008
151310109,C.18.4.49.004
151320084,C.25.4.2.005
151320146,C.56.4.39.006
151330049,C.27.4.152.024
151330057,C.27.4.152.029
151330072,C.27.4.81.014
151330157,C.27.4.6.033
151340012,C.86.4.8.015
151340062,C.27.4.43.002
151340126,C.13.4.4.012
151350013,C.56.7.124.010
151360112,C.09.4.3.006
151370151,C.27.4.81.018
151380054,C.27.4.152.016
151380067,C.27.4.28.001
151380098,C.18.4.45.002
151380126,C.27.4.46.001
151380270,C.56.4.84.001
151390008,C.43.4.7.028
151390063,C.27.4.158.010
151390097,C.27.4.10.050
151390261,C.18.4.4.002
151400121,C.27.4.73.003
151400231,C.18.4.3.011
151410011,C.27.4.13.001
151410063,C.73.4.75.019
151410068,C.55.4.12.004
151410103,C.86.4.35.010
151410119,C.27.4.1.027
151410121,C.27.4.3.020
151410225,C.04.4.8.011
151420084,C.27.4.23.005
151420092,C.27.4.130.005
151420094,C.27.4.152.030
151420096,C.27.4.152.030
151430116,C.69.4.24.122
151440036,C.13.4.4.002
151440075,C.18.4.11.008
151440088,C.25.4.25.001
151440108,C.73.4.65.010
151450069,C.55.7.125.006
151450094,C.69.4.97.009
151460100,C.43.4.7.022
151460141,C.27.4.23.003
151460196,C.27.4.158.004
151480072,C.27.4.43.002
151480171,C.04.4.39.011
151480189,C.69.4.7.025
151490089,C.55.4.5.007
151490112,C.73.4.66.002
151500001,C.55.4.22.003
151500043,C.27.4.112.009
151510029,C.73.4.44.015
151520078,C.27.4.46.001
151520165,C.86.4.42.005
151530053,C.86.7.128.002
151530083,C.27.4.27.005
151530170,C.73.7.167.003
151540022,C.27.4.152.017
151540135,C.27.4.10.031
151560036,C.27.4.28.019
151570169,C.27.4.81.002
151570177,C.18.4.11.014
151580077,C.73.4.4.007
151590015,C.27.4.130.007
151590082,C.27.4.25.003
151590086,C.27.4.37.001
151590123,C.69.4.21.014
151590187,C.27.4.10.062
151600125,C.24.4.27.001
151600130,C.43.7.86.007
151600156,C.27.4.101.023
151610049,C.09.4.61.021
151610084,C.27.4.152.027
151620084,C.27.4.1.011
151620097,C.04.4.15.007
151620162,C.86.7.106.013
151620170,C.13.4.9.003
151620215,C.73.4.54.004
151630028,C.86.7.109.009
151630034,C.27.4.10.054
151630040,C.27.4.35.005
151630134,C.27.4.50.026
151630146,C.55.4.5.013
151650030,C.56.4.35.024
151650042,C.86.4.12.012
151660017,C.73.4.136.001
151660042,C.55.4.36.004
151660084,C.27.4.9.024
151660087,C.27.4.61.025
151660166,C.86.4.34.006
151670066,C.27.4.66.019
151670081,C.27.4.81.013
151690053,C.27.4.1.023
151690136,C.86.4.35.011
151700031,C.73.4.9.018
151700044,C.18.4.20.001
151700048,C.56.4.5.011
151700054,C.27.4.57.012
151700055,C.27.4.57.011
151700150,C.55.4.33.003
151700184,C.73.4.9.016
151700260,C.73.4.75.008
151710044,C.69.4.5.028
151710047,C.18.4.49.003
151710057,C.55.4.11.006
151710131,C.27.4.19.001
151710133,C.73.4.44.016
151720070,C.69.4.44.016
151720108,C.18.4.3.028
151730010,C.43.4.7.031
151730051,C.27.4.152.024
151730058,C.27.4.152.024
151730068,C.55.7.147.004
151730103,C.73.4.48.002
151730152,C.13.4.19.011
151740073,C.18.4.20.001
151740150,C.27.4.28.013
151750003,C.27.4.15.012
151750124,C.27.4.81.031
151750148,C.27.4.110.011
151750149,C.25.4.27.004
151760030,C.69.4.20.005
151760065,C.43.4.25.001
151760095,C.27.4.152.029
151780137,C.25.4.10.009
151790011,C.13.4.9.025
151790022,C.69.7.238.001
151790042,C.56.4.35.046
151790120,C.18.4.8.011
151800046,C.13.4.16.012
151800126,C.27.4.52.003
151810010,C.18.7.103.002
151810051,C.25.4.6.001
151810070,C.69.4.24.107
151820101,C.27.4.61.013
151820116,C.27.4.61.013
151830055,C.69.4.22.009
151830080,C.27.4.152.025
151830162,C.27.4.61.055
151830181,C.73.7.160.001
151840095,C.27.4.81.015
151840101,C.86.4.38.002
151860055,C.73.4.30.005
151860062,C.56.4.38.008
151870015,C.56.4.31.016
151870040,C.27.4.62.006
151870083,C.27.4.10.054
151870199,C.27.4.3.025
151870203,C.27.4.61.055
151880050,C.27.4.10.054
151880051,C.73.4.9.015
151880093,C.27.4.152.029
151880102,C.27.4.40.013
151880105,C.27.4.152.028
151880111,C.27.4.61.013
151890010,C.27.4.3.028
151890021,C.27.4.13.008
151890073,C.27.4.152.029
151890076,C.27.4.81.006
151890077,C.27.4.1.025
151890104,C.86.4.75.009
151900002,C.18.4.16.001
151900073,C.13.4.20.012
151900084,C.86.4.35.017
151900089,C.27.4.152.024
151900092,C.27.4.48.002
151900097,C.27.4.46.002
151900102,C.27.4.15.064
151910071,C.18.4.36.009
151940068,C.27.4.152.027
151950053,C.27.4.19.023
151950112,C.86.4.2.004
151960055,C.13.4.1.012
151960078,C.27.7.201.007
151970093,C.43.7.60.002
151980015,C.27.4.10.058
151980021,C.18.4.4.003
151980056,C.55.4.2.009
151980110,C.27.4.9.004
151980151,C.27.4.19.046
152000054,C.27.4.152.011
152010048,C.69.4.4.007
152010074,C.27.4.39.005
152010155,C.27.4.81.002
152010243,C.27.4.1.027
