acc_0615_ForGIS_pt.ACCN,acc_0615_ForGIS_pt.Int_CRSP2ID_int
131790296,1520075
131790297,330052
131790298,30242
131790306,370020
131790307,1520090
131790308,1520190
131790309,320063
131790350,1300028
131800006,1520278
131800024,220054
131800033,10091
131800035,610056
131800055,610224
131800072,10146
131800079,200014
131800080,30206
131800099,1300062
131800106,520056
131800115,190060
131800132,330052
131810013,1520266
131810014,1020082
131810017,50116
131810066,1300012
131810067,810084
131810070,100174
131810090,220074
131810094,30316
131810109,1520112
131810132,610224
131810140,1520148
131810163,50228
131820003,660094
131820007,1520026
131820008,360030
131820022,520112
131820031,320046
131820041,350148
131820064,170010
131820073,330032
131820079,810132
131820082,1300035
131820084,370018
131820089,530014
131820097,1300035
131820113,30260
131820115,1010098
131820119,1520212
131820124,1560052
131820137,1530034
131820138,1520328
131820191,610037
131820194,350028
131820205,370020
131820209,350028
131820211,350124
131820259,1520065
131830002,330064
131830008,220072
131830013,810010
131830029,810054
131830041,50244
131830045,1520080
131830047,330038
131830049,20016
131830052,350154
131830066,430006
131830067,100112
131830069,1530106
131830072,10223
131830073,320063
131830098,150038
131830105,260002
131830115,330034
131830118,1120004
131830130,320061
131830131,20072
131830139,810004
131830142,810083
131830150,200014
131830165,880008
131830166,460006
131830200,350154
131830228,10159
131830230,10250
131830247,350028
131830250,1520075
131840016,660092
131840031,30200
131840032,50232
131840033,370008
131840092,810001
131840096,660092
131840101,460050
131840113,250002
131840145,350048
131840176,50092
131840177,920080
131840185,170065
131840192,700001
131850003,1250032
131850015,1520116
131850020,1520036
131850082,30186
131850116,20022
131850118,50268
131860044,170038
131860053,1520114
131860058,1020040
131860083,1010014
131860084,170088
131860087,30112
131860099,90078
131860113,30204
131860120,30136
131860160,330052
131860163,1520090
131860179,350028
131860182,20000
131870002,460044
131870055,600032
131870075,1010196
131870079,330074
131880008,1520148
131880011,120014
131880013,810070
131880021,1520120
131880046,220048
131880058,480026
131880063,390020
131880079,90076
131880134,1520275
131880135,460020
131880144,1220000
131890038,520174
131890079,1520299
131890094,810014
131890096,190164
131890101,40042
131890107,1580050
131890122,1090038
131890128,1530094
131890139,1030014
131890140,30238
131890166,270026
131890168,20004
131890237,320061
131900032,140000
131900039,10157
131900052,610268
131900062,1580054
131900070,170130
131900075,330040
131900088,460044
131900089,1010014
131900091,330006
131900115,1010090
131900122,30230
131900125,340012
131900140,1520094
131900141,1010116
131900151,50214
131900152,420000
131900156,30242
131900169,320063
131900172,1520052
131900181,1010168
131900182,660100
131900183,350028
131900188,320061
131900191,10153
131900193,520042
131900200,520043
131900202,1300088
131900209,350032
131900212,170018
131900216,20022
131900225,50250
131900281,320063
131910038,520108
131910054,30289
131910064,320034
131910080,50260
131910092,1090074
131910100,50116
131910107,10109
131910111,30230
131910123,610032
131910127,10165
131910135,350032
131910138,360012
131910144,30272
131910167,350140
131910175,1520106
131910177,270012
131910185,220070
131910194,1520148
131910195,20058
131910201,50198
131910227,1220000
131910245,620035
131910252,20000
131910257,320093
131910258,700001
131920008,1010044
131920022,810004
131920025,1530018
131920048,10159
131920057,20058
131920074,40056
131920075,330038
131920100,30220
131920113,610024
131920125,480030
131920126,10192
131920133,1160036
131920137,600008
131920140,1300068
131920160,1010110
131920163,330040
131920205,170065
131920246,810024
131930034,40056
131930048,1520058
131930050,810012
131930060,1520070
131930080,10198
131930114,50088
131930123,610034
131930124,30142
131930129,80040
131930138,30216
131930146,1520096
131930148,210028
131930150,880012
131930157,30228
131930161,220052
131930163,520120
131930177,1530048
131930179,1520065
131930195,270008
131930200,270008
131930247,30210
131940018,430006
131940023,520106
131940034,1010035
131940035,350150
131940037,230022
131940042,220062
131940055,360002
131940056,270006
131940060,320065
131940076,310002
131940096,1520275
131940098,50224
131940114,30148
131940118,660092
131940128,30288
131940129,1530034
131940150,320063
131940152,370020
131950030,1300058
131950048,1520316
131950068,810014
131950077,810084
131950086,30276
131950115,1100042
131950117,1020042
131950127,30116
131960006,480000
131960009,660005
131960023,50028
131960039,100044
131960051,1530102
131960053,1090012
131960056,660100
131960072,30084
131960097,50240
131960151,1520148
131960152,1520050
131970004,270006
131970019,1520148
131970020,430006
131970023,1520114
131970024,10069
131970040,660088
131970053,280030
131970059,610208
131970067,30256
131970072,620035
131970073,340000
131970079,50124
131970082,1520052
131970087,920032
131970095,270000
131970107,310052
131970112,1530028
131970114,10129
131970143,1530064
131970164,60104
131970166,50169
131970172,1530038
131970186,1440022
131970190,370020
131970211,1010146
131970277,1530048
131980013,30220
131980039,350154
131980048,1530090
131980058,600084
131980063,840006
131980066,1520080
131980068,1530080
131980070,10241
131980083,1010000
131980100,330042
131980108,1520114
131980156,810114
131980158,320084
131980161,10091
131980163,610036
131980165,730000
131980166,30252
131980169,30084
131980171,30296
131980178,390020
131980183,810044
131980209,310004
131980219,220048
131980222,610226
131990018,1530034
131990039,370012
131990049,1560000
131990057,30238
131990076,1520148
131990079,480030
131990088,530004
131990108,170138
131990112,250020
131990137,1530068
131990139,810004
131990143,1160030
131990150,1520026
131990152,1520297
131990233,270008
132000001,20078
132000021,1090064
132000028,330058
132000049,230020
132000065,340030
132000086,1530106
132000089,1530100
132000116,360046
132000124,810010
132000131,360010
132000135,120126
132000140,30246
132000143,140002
132000147,230018
132000163,170065
132000166,320063
132000171,350154
132000185,350028
132010031,610288
132010037,140020
132010054,20078
132010094,420034
132010136,610049
132010159,460020
132010162,330052
132010166,370020
132010167,520150
132020003,1520194
132020022,150108
132020042,1520052
132020043,660128
132020050,1560080
132020053,20038
132020061,330070
132020075,1560052
132020077,370014
132020083,1520332
132020087,1300050
132020098,810004
132020099,810124
132020102,520104
132020104,520148
132020109,2020000
132020117,520028
132020154,520150
132020157,1520075
132020168,1520148
132030014,810054
132030015,140030
132030036,20026
132030042,20026
132030044,1020040
132030067,60024
132030071,730012
132030083,1300050
132030097,30134
132030111,10131
132030113,2020000
132030122,300044
132030166,20000
132030170,50236
132030212,330036
132040006,1530094
132040016,20078
132040020,810070
132040025,520072
132040028,1030026
132040038,810100
132040044,810088
132040056,810096
132040061,190020
132040063,10250
132040082,480044
132040102,170038
132040107,660088
132040109,20030
132040112,330068
132040140,1520084
132040155,810008
132040182,610000
132040193,200014
132050025,350132
132050048,190206
132050069,320061
132050070,520168
132050114,50224
132050115,330076
132050116,420040
132050127,30172
132050128,600008
132050129,1520294
132050174,10159
132050175,350154
132050176,530105
132060016,500004
132060035,30218
132060038,1530068
132060041,170056
132060043,1440026
132060045,1520278
132060049,660088
132060053,500040
132060063,460014
132060065,1210010
132060066,10037
132060067,810004
132060072,100122
132060086,10219
132060091,1520118
132060101,340026
132060120,170126
132060132,30246
132060136,30036
132060151,1520108
132060155,660036
132060161,520056
132060176,100204
132060178,520102
132060181,610026
132060258,420000
132070005,1520060
132070009,30074
132070025,600000
132070028,810130
132070037,440026
132070044,520094
132070058,460050
132070059,520048
132070069,310002
132070071,50232
132070072,30289
132070074,330020
132070076,220064
132070086,1520114
132070094,880010
132070098,1520196
132070099,1520114
132070105,30074
132070106,210028
132070119,50222
132070123,90118
132070127,1520290
132070133,1520082
132070134,220048
132070153,30248
132070156,610224
132070169,220070
132070170,350150
132070185,530082
132070236,1220000
132070253,310031
132070278,20068
132080009,1520056
132080010,170065
132080012,370020
132080022,220070
132080023,520074
132080033,360004
132080036,370018
132080048,350136
132080053,220066
132080064,50116
132080066,610070
132080068,230002
132080094,170132
132080111,10101
132080119,330036
132080137,350154
132090003,50248
132090008,600038
132090019,100210
132090039,200014
132090041,350172
132090052,1520082
132090054,100048
132090079,320062
132090083,530039
132090097,90002
132090101,100108
132090104,30210
132100008,1090001
132100014,50300
132100027,1560080
132100031,130004
132100037,170052
132100039,330068
132100056,30302
132100070,90066
132100072,100140
132100084,130000
132100091,370020
132100093,170000
132100120,810130
132100128,530022
132100134,480020
132100138,280037
132100139,30220
132100153,1560062
132100163,520048
132100183,30180
132100189,520072
132100201,520156
132100211,610224
132100212,50274
132100243,20000
132100245,1530054
132100251,310002
132100280,460020
132100303,30306
132110005,30134
132110011,610252
132110015,1530076
132110022,350150
132110029,1560000
132110032,1160000
132110048,1010102
132110049,1520114
132110061,480024
132110080,50130
132110096,90064
132110097,30254
132110099,1520328
132110104,350158
132110119,190018
132110123,310032
132110132,20000
132120020,520048
