ACCN,YEAR,Seg_CRSP2ID_int
141230077,2014,HEN.614
141230082,2014,HEN.775
141230087,2014,HEN.167
141240017,2014,HEN.142
141240019,2014,HEN.149
141240048,2014,HEN.190
141240049,2014,HEN.421
141240063,2014,HEN.51
141240066,2014,HEN.758
141240076,2014,HEN.187
141240082,2014,HEN.195
141250022,2014,HEN.320
141250023,2014,HEN.35
141250029,2014,HEN.528
141250037,2014,HEN.198
141250039,2014,HEN.614
141250046,2014,HEN.205
141250050,2014,HEN.111
141250073,2014,HEN.576
141250088,2014,HEN.611
141250105,2014,HEN.115
141250107,2014,HEN.115
141250127,2014,HEN.51
141260026,2014,HEN.329
141260083,2014,HEN.775
141260088,2014,HEN.518
141260092,2014,HEN.412
141260124,2014,HEN.181
141270016,2014,HEN.71
141270019,2014,HEN.484
141270029,2014,HEN.617
141270035,2014,HEN.412
141270037,2014,HEN.489
141270040,2014,HEN.482
141270042,2014,HEN.460
141270061,2014,HEN.187
141270065,2014,HEN.136
141270079,2014,HEN.737
141270082,2014,HEN.430
141270083,2014,HEN.729
141270084,2014,HEN.425
141270094,2014,HEN.537
141270109,2014,HEN.200
141270116,2014,HEN.453
141270118,2014,HEN.728
141280019,2014,HEN.249
141280030,2014,HEN.507
141280031,2014,HEN.315
141280037,2014,HEN.791
141280044,2014,HEN.250
141280046,2014,HEN.181
141280047,2014,HEN.407
141280060,2014,HEN.181
141280062,2014,HEN.775
141280067,2014,HEN.412
141280088,2014,HEN.487
141280104,2014,HEN.336
141280108,2014,HEN.187
141280120,2014,HEN.605
141280143,2014,HEN.272
141280153,2014,HEN.511
141280213,2014,HEN.506
141290002,2014,HEN.482
141290015,2014,HEN.492
141290017,2014,HEN.486
141290022,2014,HEN.617
141290025,2014,HEN.227
141290030,2014,HEN.17
141290113,2014,HEN.486
141290122,2014,HEN.28
141290124,2014,HEN.675
141290128,2014,HEN.1050
141300004,2014,HEN.111
141300016,2014,HEN.51
141300021,2014,HEN.130
141300030,2014,HEN.163
141300035,2014,HEN.71
141300055,2014,HEN.473
141300057,2014,HEN.1050
141300058,2014,HEN.692
141300073,2014,HEN.385
141300076,2014,HEN.511
141300087,2014,HEN.315
141300091,2014,HEN.109
141300107,2014,HEN.413
141310003,2014,HEN.163
141310007,2014,HEN.780
141310011,2014,HEN.219
141310024,2014,HEN.73
141310032,2014,HEN.749
141310054,2014,HEN.269
141310067,2014,HEN.310
141310080,2014,HEN.517
141310085,2014,HEN.173
141310089,2014,HEN.412
141310121,2014,HEN.181
141320003,2014,HEN.130
141320007,2014,HEN.1043
141320022,2014,HEN.133
141320025,2014,HEN.385
141320027,2014,HEN.101
141320029,2014,HEN.580
141320035,2014,HEN.187
141320036,2014,HEN.611
141320037,2014,HEN.95
141320059,2014,HEN.46
141320098,2014,HEN.187
141320104,2014,HEN.214
141320109,2014,HEN.205
141320110,2014,HEN.9
141320113,2014,HEN.615
141320115,2014,HEN.495
141320123,2014,HEN.44
141320135,2014,HEN.615
141330012,2014,HEN.303
141330019,2014,HEN.62
141330022,2014,HEN.740
141330026,2014,HEN.729
141330029,2014,HEN.425
141330034,2014,HEN.729
141330041,2014,HEN.729
141330042,2014,HEN.729
141330048,2014,HEN.703
141330049,2014,HEN.727
141330057,2014,HEN.460
141330063,2014,HEN.508
141330064,2014,HEN.205
141330094,2014,HEN.576
141330099,2014,HEN.187
141330117,2014,HEN.669
141330132,2014,HEN.617
141330144,2014,HEN.332
141330183,2014,HEN.617
141340026,2014,HEN.187
141340029,2014,HEN.113
141340034,2014,HEN.205
141340046,2014,HEN.205
141340059,2014,HEN.173
141340066,2014,HEN.181
141340067,2014,HEN.130
141340073,2014,HEN.548
141340077,2014,HEN.410
141340079,2014,HEN.181
141340085,2014,HEN.528
141340097,2014,HEN.638
141340109,2014,HEN.113
141340120,2014,HEN.181
141340157,2014,HEN.475
141340163,2014,HEN.109
141350003,2014,HEN.456
141350004,2014,HEN.269
141350015,2014,HEN.329
141350018,2014,HEN.115
141350019,2014,HEN.594
141350020,2014,HEN.167
141350028,2014,HEN.536
141350035,2014,HEN.205
141350036,2014,HEN.729
141350042,2014,HEN.835
141350082,2014,HEN.778
141350120,2014,HEN.195
141350130,2014,HEN.791
141350133,2014,HEN.769
141360006,2014,HEN.487
141360008,2014,HEN.482
141360012,2014,HEN.476
141360024,2014,HEN.780
141360037,2014,HEN.111
141360040,2014,HEN.582
141360064,2014,HEN.167
141360075,2014,HEN.518
141360076,2014,HEN.198
141360081,2014,HEN.51
141360089,2014,HEN.195
141360091,2014,HEN.298
141360112,2014,HEN.214
141370020,2014,HEN.476
141370024,2014,HEN.346
141370032,2014,HEN.791
141370045,2014,HEN.617
141370049,2014,HEN.296
141370051,2014,HEN.603
141370059,2014,HEN.315
141370073,2014,HEN.205
141370106,2014,HEN.433
141370110,2014,HEN.6
141380022,2014,HEN.276
141380027,2014,HEN.782
141380056,2014,HEN.195
141380059,2014,HEN.775
141380069,2014,HEN.742
141380089,2014,HEN.320
141380121,2014,HEN.214
141380129,2014,HEN.205
141390006,2014,HEN.187
141390012,2014,HEN.205
141390052,2014,HEN.706
141390065,2014,HEN.511
141390070,2014,HEN.32
141390071,2014,HEN.617
141390097,2014,HEN.26
141390101,2014,HEN.122
141390105,2014,HEN.46
141390122,2014,HEN.51
141390141,2014,HEN.45
141400002,2014,HEN.49
141400010,2014,HEN.769
141400028,2014,HEN.181
141400035,2014,HEN.142
141400061,2014,HEN.797
141400068,2014,HEN.412
141400077,2014,HEN.647
141400097,2014,HEN.227
141400122,2014,HEN.723
141400124,2014,HEN.3
141400161,2014,HEN.227
141400164,2014,HEN.250
141400178,2014,HEN.909
141400182,2014,HEN.124
141400186,2014,HEN.190
141400198,2014,HEN.324
141410009,2014,HEN.728
141410013,2014,HEN.200
141410035,2014,HEN.430
141410037,2014,HEN.17
141410047,2014,HEN.593
141410080,2014,HEN.412
141410083,2014,HEN.536
141410089,2014,HEN.181
141410120,2014,HEN.460
141410121,2014,HEN.227
141410123,2014,HEN.60
141410131,2014,HEN.181
141410140,2014,HEN.12
141410141,2014,HEN.784
141410150,2014,HEN.181
141420008,2014,HEN.511
141420027,2014,HEN.269
141420029,2014,HEN.284
141420065,2014,HEN.728
141420066,2014,HEN.761
141420069,2014,HEN.134
141420071,2014,HEN.115
141420075,2014,HEN.214
141420113,2014,HEN.791
141420117,2014,HEN.614
141420125,2014,HEN.594
141420126,2014,HEN.250
141420131,2014,HEN.580
141420136,2014,HEN.269
141420195,2014,HEN.412
141420205,2014,HEN.195
141430008,2014,HEN.51
141430009,2014,HEN.696
141430016,2014,HEN.793
141430034,2014,HEN.9
141430068,2014,HEN.412
141430072,2014,HEN.46
141430094,2014,HEN.883
141430103,2014,HEN.130
141430111,2014,HEN.205
141430121,2014,HEN.269
141440001,2014,HEN.883
141440002,2014,HEN.676
141440008,2014,HEN.142
141440011,2014,HEN.181
141440012,2014,HEN.227
141440017,2014,HEN.791
141440034,2014,HEN.35
141440036,2014,HEN.115
141440046,2014,HEN.8
141440057,2014,HEN.669
141440058,2014,HEN.51
141440060,2014,HEN.187
141440122,2014,HEN.883
141450006,2014,HEN.60
141450022,2014,HEN.535
141450023,2014,HEN.282
141450027,2014,HEN.763
141450043,2014,HEN.187
141450053,2014,HEN.338
141450074,2014,HEN.187
141460011,2014,HEN.188
141460026,2014,HEN.67
141460037,2014,HEN.412
141460044,2014,HEN.190
141460089,2014,HEN.482
141470008,2014,HEN.338
141470012,2014,HEN.51
141470030,2014,HEN.205
141470031,2014,HEN.247
141470039,2014,HEN.187
141470040,2014,HEN.697
141470042,2014,HEN.205
141470050,2014,HEN.528
141470064,2014,HEN.72
141470077,2014,HEN.18
141470079,2014,HEN.187
141470091,2014,HEN.18
141470092,2014,HEN.594
141470094,2014,HEN.456
141470115,2014,HEN.286
141470119,2014,HEN.187
141470125,2014,HEN.883
141470126,2014,HEN.769
141470131,2014,HEN.123
141470162,2014,HEN.737
141480004,2014,HEN.214
141480017,2014,HEN.511
141480024,2014,HEN.512
141480032,2014,HEN.374
141480043,2014,HEN.23
141480049,2014,HEN.115
141480054,2014,HEN.412
141480083,2014,HEN.617
141480091,2014,HEN.138
141480112,2014,HEN.456
141480130,2014,HEN.549
141480133,2014,HEN.531
141480135,2014,HEN.249
141480148,2014,HEN.782
141480162,2014,HEN.1050
141480201,2014,HEN.51
141490004,2014,HEN.617
141490013,2014,HEN.473
141490016,2014,HEN.535
141490032,2014,HEN.773
141490046,2014,HEN.187
141490049,2014,HEN.28
141490059,2014,HEN.460
141490071,2014,HEN.67
141490080,2014,HEN.188
141490089,2014,HEN.518
141490097,2014,HEN.338
141490107,2014,HEN.570
141490110,2014,HEN.205
141500014,2014,HEN.28
141500018,2014,HEN.727
141500023,2014,HEN.780
141500025,2014,HEN.73
141500033,2014,HEN.113
141500051,2014,HEN.190
141500065,2014,HEN.729
141500072,2014,HEN.729
141500075,2014,HEN.729
141500079,2014,HEN.737
141500092,2014,HEN.205
141500101,2014,HEN.29
141500102,2014,HEN.190
141500108,2014,HEN.460
141500109,2014,HEN.780
141500111,2014,HEN.338
141500122,2014,HEN.214
141500152,2014,HEN.723
141500166,2014,HEN.507
141500169,2014,HEN.130
141500171,2014,HEN.461
141500173,2014,HEN.775
141510028,2014,HEN.476
141510047,2014,HEN.508
141510075,2014,HEN.28
141510087,2014,HEN.298
141510088,2014,HEN.272
141510101,2014,HEN.412
141510105,2014,HEN.536
141510107,2014,HEN.133
141510110,2014,HEN.547
141510121,2014,HEN.775
141510124,2014,HEN.522
141510131,2014,HEN.289
141510145,2014,HEN.517
141510174,2014,HEN.27
141510176,2014,HEN.535
141520003,2014,HEN.460
141520005,2014,HEN.507
141520013,2014,HEN.187
141520019,2014,HEN.792
141520034,2014,HEN.44
141520100,2014,HEN.536
141530006,2014,HEN.528
141530032,2014,HEN.205
141530037,2014,HEN.205
141530049,2014,HEN.190
141530057,2014,HEN.162
141530069,2014,HEN.187
141530073,2014,HEN.272
141530075,2014,HEN.190
141530083,2014,HEN.633
141530086,2014,HEN.44
141530097,2014,HEN.123
141530108,2014,HEN.130
141530116,2014,HEN.473
141530130,2014,HEN.219
141530180,2014,HEN.279
141530201,2014,HEN.449
141530202,2014,HEN.614
141540001,2014,HEN.51
141540011,2014,HEN.123
141540059,2014,HEN.46
141540061,2014,HEN.728
141540065,2014,HEN.187
141540067,2014,HEN.794
141540072,2014,HEN.3
141540074,2014,HEN.703
141540081,2014,HEN.27
141540096,2014,HEN.205
141540102,2014,HEN.412
141540124,2014,HEN.214
141540145,2014,HEN.190
141540146,2014,HEN.508
141540148,2014,HEN.23
141540160,2014,HEN.223
141540167,2014,HEN.273
141540168,2014,HEN.593
141540185,2014,HEN.667
141540186,2014,HEN.769
141540195,2014,HEN.440
141540199,2014,HEN.53
141540201,2014,HEN.51
141540213,2014,HEN.492
141540214,2014,HEN.791
141550031,2014,HEN.617
141550033,2014,HEN.205
141550048,2014,HEN.531
141550053,2014,HEN.181
141550063,2014,HEN.412
141550074,2014,HEN.582
141550124,2014,HEN.95
141550126,2014,HEN.111
141550136,2014,HEN.460
141550141,2014,HEN.214
141550161,2014,HEN.63
141550162,2014,HEN.122
141550163,2014,HEN.190
141550231,2014,HEN.327
141560011,2014,HEN.51
141560012,2014,HEN.318
141560035,2014,HEN.244
141560040,2014,HEN.821
141560057,2014,HEN.227
141560079,2014,HEN.593
141560080,2014,HEN.593
141560087,2014,HEN.791
141560089,2014,HEN.729
141560090,2014,HEN.399
141560122,2014,HEN.200
141560127,2014,HEN.456
141560128,2014,HEN.641
141560132,2014,HEN.729
141560134,2014,HEN.543
141560153,2014,HEN.46
141560159,2014,HEN.536
141560171,2014,HEN.255
141560175,2014,HEN.187
141560182,2014,HEN.272
141560188,2014,HEN.205
141560196,2014,HEN.821
141560198,2014,HEN.133
141560215,2014,HEN.133
141570009,2014,HEN.181
141570043,2014,HEN.181
141570044,2014,HEN.536
141570046,2014,HEN.109
141570057,2014,HEN.187
141570096,2014,HEN.17
141570097,2014,HEN.772
141570122,2014,HEN.456
141570134,2014,HEN.255
141570150,2014,HEN.190
141570154,2014,HEN.316
141570155,2014,HEN.21
141570163,2014,HEN.385
141570173,2014,HEN.49
141570177,2014,HEN.181
141570188,2014,HEN.549
141570192,2014,HEN.769
141580018,2014,HEN.188
141580045,2014,HEN.51
141580060,2014,HEN.187
141580061,2014,HEN.276
141580065,2014,HEN.287
141580068,2014,HEN.254
141580071,2014,HEN.187
141580080,2014,HEN.181
141580093,2014,HEN.187
141580116,2014,HEN.338
141580153,2014,HEN.612
141590004,2014,HEN.198
141590005,2014,HEN.111
141590009,2014,HEN.125
141590013,2014,HEN.46
141590015,2014,HEN.28
141590020,2014,HEN.49
141590029,2014,HEN.298
141590032,2014,HEN.300
141590037,2014,HEN.617
141590061,2014,HEN.269
141590079,2014,HEN.617
141590084,2014,HEN.81
141590102,2014,HEN.152
141590105,2014,HEN.187
141600001,2014,HEN.205
141600020,2014,HEN.227
141600031,2014,HEN.315
141600054,2014,HEN.333
141600055,2014,HEN.512
141600065,2014,HEN.728
141600071,2014,HEN.528
141600076,2014,HEN.814
141600090,2014,HEN.289
141600091,2014,HEN.167
141600099,2014,HEN.69
141600100,2014,HEN.205
141600111,2014,HEN.286
141600120,2014,HEN.533
141600121,2014,HEN.705
141600149,2014,HEN.549
141600211,2014,HEN.142
141610020,2014,HEN.158
141610043,2014,HEN.814
141610045,2014,HEN.30
141610067,2014,HEN.456
141610077,2014,HEN.617
141610082,2014,HEN.509
141610083,2014,HEN.476
141610088,2014,HEN.539
141610131,2014,HEN.528
141610140,2014,HEN.152
141610162,2014,HEN.214
141610184,2014,HEN.243
141620006,2014,HEN.205
141620009,2014,HEN.188
141620013,2014,HEN.440
141620025,2014,HEN.51
141620036,2014,HEN.533
141620049,2014,HEN.205
141620059,2014,HEN.205
141620062,2014,HEN.792
141620063,2014,HEN.134
141620065,2014,HEN.638
141620096,2014,HEN.195
141620100,2014,HEN.638
141620105,2014,HEN.167
141620123,2014,HEN.187
141620136,2014,HEN.357
141620140,2014,HEN.686
141620150,2014,HEN.329
141620165,2014,HEN.187
141630014,2014,HEN.758
141630017,2014,HEN.742
141630018,2014,HEN.236
141630030,2014,HEN.322
141630039,2014,HEN.547
141630066,2014,HEN.495
141630068,2014,HEN.835
141630070,2014,HEN.729
141630074,2014,HEN.729
141630076,2014,HEN.740
141630082,2014,HEN.495
141630083,2014,HEN.227
141630085,2014,HEN.617
141630107,2014,HEN.46
141630110,2014,HEN.617
141630116,2014,HEN.761
141630128,2014,HEN.195
141630134,2014,HEN.205
141630135,2014,HEN.537
141630161,2014,HEN.547
141630224,2014,HEN.617
141630331,2014,HEN.412
141640012,2014,HEN.536
141640044,2014,HEN.357
141640077,2014,HEN.60
141640082,2014,HEN.327
141640115,2014,HEN.612
141640116,2014,HEN.536
141640120,2014,HEN.453
141640124,2014,HEN.492
141640135,2014,HEN.133
141640136,2014,HEN.371
141640139,2014,HEN.518
141640161,2014,HEN.617
141640164,2014,HEN.269
141640166,2014,HEN.626
141640190,2014,HEN.58
141650012,2014,HEN.460
141650038,2014,HEN.219
141650039,2014,HEN.51
141650068,2014,HEN.187
141650095,2014,HEN.35
141650102,2014,HEN.267
141650113,2014,HEN.1043
141650123,2014,HEN.101
141650125,2014,HEN.412
141650133,2014,HEN.196
141660004,2014,HEN.49
141660025,2014,HEN.761
141660030,2014,HEN.593
141660042,2014,HEN.149
141660043,2014,HEN.412
141660088,2014,HEN.674
141660102,2014,HEN.782
141670002,2014,HEN.315
141670043,2014,HEN.750
141670044,2014,HEN.46
141670049,2014,HEN.187
141670056,2014,HEN.113
141670064,2014,HEN.741
141670073,2014,HEN.407
141670084,2014,HEN.17
141670087,2014,HEN.187
141670093,2014,HEN.502
141670098,2014,HEN.502
141670099,2014,HEN.187
141670119,2014,HEN.46
141670143,2014,HEN.227
141670165,2014,HEN.130
141670220,2014,HEN.205
141670225,2014,HEN.187
141680021,2014,HEN.228
141680022,2014,HEN.784
141680026,2014,HEN.492
141680031,2014,HEN.513
141680035,2014,HEN.28
141680042,2014,HEN.190
141680043,2014,HEN.674
141680122,2014,HEN.691
141690002,2014,HEN.274
141690019,2014,HEN.269
141690021,2014,HEN.537
141690030,2014,HEN.195
141690039,2014,HEN.111
141690060,2014,HEN.729
141690062,2014,HEN.729
141690065,2014,HEN.436
141690077,2014,HEN.729
141690079,2014,HEN.543
141690086,2014,HEN.214
141690088,2014,HEN.336
141690092,2014,HEN.425
141690093,2014,HEN.430
141690103,2014,HEN.643
141690114,2014,HEN.769
141690117,2014,HEN.412
141690120,2014,HEN.286
141690158,2014,HEN.536
141690169,2014,HEN.200
141690196,2014,HEN.187
141700027,2014,HEN.53
141700052,2014,HEN.200
141700068,2014,HEN.438
141700077,2014,HEN.163
141700082,2014,HEN.593
141700093,2014,HEN.883
141700101,2014,HEN.197
141700118,2014,HEN.113
141700126,2014,HEN.487
141700127,2014,HEN.701
141700129,2014,HEN.460
141700132,2014,HEN.16
141700143,2014,HEN.187
141700173,2014,HEN.511
141700310,2014,HEN.173
141710006,2014,HEN.493
141710015,2014,HEN.269
141710018,2014,HEN.512
141710030,2014,HEN.51
141710033,2014,HEN.412
141710060,2014,HEN.113
141710080,2014,HEN.449
141710104,2014,HEN.374
141710106,2014,HEN.456
141710112,2014,HEN.205
141710141,2014,HEN.187
141710144,2014,HEN.190
141710147,2014,HEN.250
141710192,2014,HEN.883
141720010,2014,HEN.130
141720013,2014,HEN.233
141720023,2014,HEN.547
141720039,2014,HEN.195
141720045,2014,HEN.517
141720059,2014,HEN.187
141720063,2014,HEN.300
141720089,2014,HEN.456
141720102,2014,HEN.251
141720135,2014,HEN.205
141720143,2014,HEN.205
141730019,2014,HEN.460
141730021,2014,HEN.357
141730032,2014,HEN.615
141730049,2014,HEN.3
141730061,2014,HEN.617
141730082,2014,HEN.134
141730096,2014,HEN.329
141730117,2014,HEN.267
141730139,2014,HEN.205
141740017,2014,HEN.181
141740027,2014,HEN.404
141740032,2014,HEN.214
141740035,2014,HEN.249
141740049,2014,HEN.281
141740053,2014,HEN.727
141740058,2014,HEN.163
141740062,2014,HEN.791
141740067,2014,HEN.187
141740070,2014,HEN.234
141740074,2014,HEN.460
141740080,2014,HEN.113
141740088,2014,HEN.579
141740108,2014,HEN.27
141740120,2014,HEN.381
141750005,2014,HEN.1050
141750028,2014,HEN.338
141750060,2014,HEN.236
141750063,2014,HEN.528
141750066,2014,HEN.735
141750079,2014,HEN.535
141750093,2014,HEN.476
141750102,2014,HEN.641
141750104,2014,HEN.142
141750108,2014,HEN.300
141750111,2014,HEN.298
141750117,2014,HEN.412
141750160,2014,HEN.205
141750161,2014,HEN.686
141750163,2014,HEN.593
141750167,2014,HEN.158
141750182,2014,HEN.27
141750196,2014,HEN.284
141750213,2014,HEN.187
141750308,2014,HEN.251
141760005,2014,HEN.412
141760017,2014,HEN.214
141760021,2014,HEN.617
141760049,2014,HEN.187
141760054,2014,HEN.751
141760057,2014,HEN.536
141760060,2014,HEN.286
141760064,2014,HEN.269
141760072,2014,HEN.71
141760081,2014,HEN.329
141760129,2014,HEN.253
141760151,2014,HEN.324
141770001,2014,HEN.761
141770030,2014,HEN.181
141770036,2014,HEN.181
141770050,2014,HEN.1050
141770053,2014,HEN.476
141770063,2014,HEN.594
141770091,2014,HEN.330
141770097,2014,HEN.782
141770105,2014,HEN.192
141770107,2014,HEN.286
141770112,2014,HEN.150
141770122,2014,HEN.502
141770123,2014,HEN.456
141770126,2014,HEN.267
141770149,2014,HEN.3
141770161,2014,HEN.517
141770193,2014,HEN.449
141780015,2014,HEN.138
141780032,2014,HEN.167
141780046,2014,HEN.412
141780048,2014,HEN.193
141780051,2014,HEN.433
141780059,2014,HEN.723
141780060,2014,HEN.741
141780062,2014,HEN.741
141780066,2014,HEN.190
141780070,2014,HEN.737
141780081,2014,HEN.9
141780095,2014,HEN.205
141780135,2014,HEN.644
141780153,2014,HEN.247
141780159,2014,HEN.412
141790008,2014,HEN.187
141790039,2014,HEN.231
141790042,2014,HEN.625
141790091,2014,HEN.517
141790100,2014,HEN.46
141790111,2014,HEN.351
141790122,2014,HEN.775
141790133,2014,HEN.190
141790136,2014,HEN.412
141790137,2014,HEN.187
141790141,2014,HEN.617
141800031,2014,HEN.761
141800036,2014,HEN.307
141800064,2014,HEN.3
141800073,2014,HEN.549
141800075,2014,HEN.791
141800098,2014,HEN.742
141800099,2014,HEN.605
141800108,2014,HEN.474
141800119,2014,HEN.593
141800120,2014,HEN.267
141810025,2014,HEN.814
141810028,2014,HEN.782
141810038,2014,HEN.243
141810046,2014,HEN.593
141810075,2014,HEN.795
141810100,2014,HEN.237
141810110,2014,HEN.292
141810113,2014,HEN.187
141810120,2014,HEN.528
141810134,2014,HEN.12
141810136,2014,HEN.330
141820001,2014,HEN.509
141820010,2014,HEN.547
141820027,2014,HEN.617
141820032,2014,HEN.267
141820033,2014,HEN.440
141820053,2014,HEN.517
141820056,2014,HEN.562
141820059,2014,HEN.432
141820095,2014,HEN.764
141820096,2014,HEN.187
141820100,2014,HEN.205
141820107,2014,HEN.531
141820108,2014,HEN.617
141820119,2014,HEN.517
141820131,2014,HEN.511
141820139,2014,HEN.605
141820150,2014,HEN.617
141820179,2014,HEN.53
141820184,2014,HEN.190
141830011,2014,HEN.198
141830016,2014,HEN.313
141830018,2014,HEN.667
141830019,2014,HEN.674
141830027,2014,HEN.806
141830041,2014,HEN.181
141830062,2014,HEN.764
141830071,2014,HEN.133
141830075,2014,HEN.528
141830077,2014,HEN.187
141830082,2014,HEN.187
141830094,2014,HEN.205
141830114,2014,HEN.570
141830119,2014,HEN.537
141830124,2014,HEN.536
141830130,2014,HEN.821
141830136,2014,HEN.496
141830142,2014,HEN.69
141830155,2014,HEN.683
141830156,2014,HEN.205
141830341,2014,HEN.249
141840012,2014,HEN.205
141840015,2014,HEN.269
141840017,2014,HEN.784
141840039,2014,HEN.453
141840047,2014,HEN.214
141840065,2014,HEN.495
141840089,2014,HEN.329
141840101,2014,HEN.130
141840131,2014,HEN.1050
141850003,2014,HEN.412
141850009,2014,HEN.475
141850048,2014,HEN.273
141850060,2014,HEN.111
141850082,2014,HEN.433
141850085,2014,HEN.380
141850086,2014,HEN.692
141850091,2014,HEN.187
141850092,2014,HEN.3
141850113,2014,HEN.315
141860011,2014,HEN.274
141860017,2014,HEN.133
141860024,2014,HEN.49
141860033,2014,HEN.151
141860046,2014,HEN.190
141860060,2014,HEN.612
141860082,2014,HEN.223
141860091,2014,HEN.338
141870001,2014,HEN.1050
141870017,2014,HEN.190
141870019,2014,HEN.291
141870020,2014,HEN.46
141870029,2014,HEN.617
141870043,2014,HEN.30
141870045,2014,HEN.187
141870046,2014,HEN.151
141870058,2014,HEN.600
141870066,2014,HEN.187
141870072,2014,HEN.329
141870110,2014,HEN.617
141880027,2014,HEN.181
141880028,2014,HEN.792
141880042,2014,HEN.614
141880045,2014,HEN.187
141880046,2014,HEN.46
141880068,2014,HEN.821
141880080,2014,HEN.364
141880116,2014,HEN.509
141880119,2014,HEN.187
141880121,2014,HEN.547
141880124,2014,HEN.686
141880184,2014,HEN.267
141890013,2014,HEN.784
141890023,2014,HEN.612
141890038,2014,HEN.608
141890045,2014,HEN.617
141890052,2014,HEN.436
141890055,2014,HEN.195
141890059,2014,HEN.187
141890063,2014,HEN.310
141890066,2014,HEN.227
141890067,2014,HEN.151
141890071,2014,HEN.535
141890072,2014,HEN.735
141890090,2014,HEN.456
141890092,2014,HEN.511
141890095,2014,HEN.187
141890097,2014,HEN.303
141890101,2014,HEN.617
141890103,2014,HEN.791
141890109,2014,HEN.109
141890110,2014,HEN.499
141890111,2014,HEN.750
141890113,2014,HEN.181
141890115,2014,HEN.549
141890121,2014,HEN.151
141890135,2014,HEN.138
141890140,2014,HEN.612
141890143,2014,HEN.23
141890150,2014,HEN.475
141890153,2014,HEN.74
141890164,2014,HEN.187
141890168,2014,HEN.273
141890171,2014,HEN.547
141890178,2014,HEN.276
141890262,2014,HEN.741
141890306,2014,HEN.51
141900024,2014,HEN.737
141900025,2014,HEN.730
141900028,2014,HEN.741
141900043,2014,HEN.529
141900056,2014,HEN.187
141900061,2014,HEN.782
141900093,2014,HEN.763
141900097,2014,HEN.181
141900110,2014,HEN.190
141900112,2014,HEN.205
141900114,2014,HEN.69
141900118,2014,HEN.15
141900121,2014,HEN.508
141900129,2014,HEN.508
141900130,2014,HEN.536
141900169,2014,HEN.449
141900171,2014,HEN.757
141900181,2014,HEN.883
141900185,2014,HEN.529
141900196,2014,HEN.151
141910017,2014,HEN.782
141910019,2014,HEN.190
141910022,2014,HEN.594
141910037,2014,HEN.325
141910051,2014,HEN.190
141910058,2014,HEN.267
141910060,2014,HEN.729
141910062,2014,HEN.571
141910065,2014,HEN.111
141910070,2014,HEN.276
141910084,2014,HEN.133
141910086,2014,HEN.537
141910114,2014,HEN.426
141910118,2014,HEN.115
141910122,2014,HEN.248
141910137,2014,HEN.775
141920011,2014,HEN.626
141920049,2014,HEN.456
141920054,2014,HEN.200
141920063,2014,HEN.200
141920069,2014,HEN.612
141920083,2014,HEN.528
141920085,2014,HEN.27
141920088,2014,HEN.883
141920103,2014,HEN.325
141920112,2014,HEN.310
141920131,2014,HEN.456
141920141,2014,HEN.187
141920147,2014,HEN.187
141920152,2014,HEN.26
141920159,2014,HEN.536
141920165,2014,HEN.571
141920184,2014,HEN.195
141930003,2014,HEN.130
141930010,2014,HEN.62
141930043,2014,HEN.648
141930056,2014,HEN.1050
141930074,2014,HEN.109
141940001,2014,HEN.509
141940002,2014,HEN.44
141940012,2014,HEN.518
141940015,2014,HEN.695
141940017,2014,HEN.101
141940036,2014,HEN.329
141940049,2014,HEN.187
141940082,2014,HEN.759
141940089,2014,HEN.883
141950008,2014,HEN.537
141950015,2014,HEN.74
141950049,2014,HEN.727
141950066,2014,HEN.173
141950067,2014,HEN.17
141950081,2014,HEN.77
141950089,2014,HEN.260
141950090,2014,HEN.187
141950134,2014,HEN.133
141950155,2014,HEN.761
141950159,2014,HEN.151
141950264,2014,HEN.181
141960017,2014,HEN.273
141960048,2014,HEN.579
141960074,2014,HEN.151
141960079,2014,HEN.727
141960082,2014,HEN.49
141960089,2014,HEN.535
141960092,2014,HEN.728
141960104,2014,HEN.81
141960118,2014,HEN.742
141960151,2014,HEN.512
141960171,2014,HEN.267
141960174,2014,HEN.579
141960178,2014,HEN.195
141970040,2014,HEN.133
141970042,2014,HEN.49
141970064,2014,HEN.3
141970073,2014,HEN.511
141970078,2014,HEN.44
141970089,2014,HEN.883
141970095,2014,HEN.5
141970096,2014,HEN.338
141970102,2014,HEN.615
141970107,2014,HEN.187
141970109,2014,HEN.487
141970111,2014,HEN.570
141970116,2014,HEN.181
141970130,2014,HEN.276
141970135,2014,HEN.190
141970138,2014,HEN.51
141970142,2014,HEN.684
141970143,2014,HEN.51
141970153,2014,HEN.775
141980003,2014,HEN.181
141980050,2014,HEN.730
141980070,2014,HEN.729
141980081,2014,HEN.187
141980092,2014,HEN.508
141980100,2014,HEN.883
141980101,2014,HEN.267
141980102,2014,HEN.801
141980112,2014,HEN.467
141980113,2014,HEN.571
141980114,2014,HEN.547
141980123,2014,HEN.205
141980145,2014,HEN.412
141980149,2014,HEN.303
141980185,2014,HEN.474
141980194,2014,HEN.205
141980271,2014,HEN.883
141990026,2014,HEN.51
141990064,2014,HEN.658
141990075,2014,HEN.190
141990083,2014,HEN.489
141990086,2014,HEN.562
141990099,2014,HEN.46
141990111,2014,HEN.214
141990119,2014,HEN.517
141990120,2014,HEN.593
141990122,2014,HEN.113
141990123,2014,HEN.883
141990135,2014,HEN.797
